YEAR,MO,DY,HR,T2M
2003,8,29,12,31.42
2003,8,29,13,31.57
2003,8,29,14,31.59
2003,8,29,15,31.54
2003,8,29,16,31.23
2003,8,29,17,30.79
2003,8,29,18,29.73
2003,8,29,19,29.21
2003,8,29,20,28.65
2003,8,29,21,28.09
2003,8,29,22,27.58
2003,8,29,23,27.16
2003,8,30,0,26.8
2003,8,30,1,26.5
2003,8,30,2,26.26
2003,8,30,3,26.08
2003,8,30,4,25.94
2003,8,30,5,25.93
2003,8,30,6,27.26
2003,8,30,7,28.53
2003,8,30,8,30.88
2003,8,30,9,32
2003,8,30,10,32.68
2003,8,30,11,33.14
2003,8,30,12,33.4
2003,8,30,13,33.4
2003,8,30,14,33.19
2003,8,30,15,32.87
2003,8,30,16,33.03
2003,8,30,17,31.93
2003,8,30,18,30.86
2003,8,30,19,30.44
2003,8,30,20,29.76
2003,8,30,21,29.26
2003,8,30,22,28.56
2003,8,30,23,27.84
2003,8,31,0,27.39
2003,8,31,1,27.14
2003,8,31,2,27.05
2003,8,31,3,26.93
2003,8,31,4,26.64
2003,8,31,5,26.4
2003,8,31,6,27.33
2003,8,31,7,28.33
2003,8,31,8,30.9
2003,8,31,9,32.15
2003,8,31,10,32.8
2003,8,31,11,33.18
2003,8,31,12,33.41
2003,8,31,13,33.42
2003,8,31,14,33.16
2003,8,31,15,32.74
2003,8,31,16,31.87
2003,8,31,17,30.51
2003,8,31,18,28.95
2003,8,31,19,28.47
2003,8,31,20,28.12
2003,8,31,21,27.86
2003,8,31,22,27.72
2003,8,31,23,27.42
2003,9,1,0,26.94
2003,9,1,1,26.51
2003,9,1,2,26.15
2003,9,1,3,25.83
2003,9,1,4,25.59
2003,9,1,5,25.55
2003,9,1,6,26.46
2003,9,1,7,27.62
2003,9,1,8,29.65
2003,9,1,9,31.25
2003,9,1,10,32.12
2003,9,1,11,32.51
2003,9,1,12,32.65
2003,9,1,13,32.51
2003,9,1,14,32.31
2003,9,1,15,31.94
2003,9,1,16,31.07
2003,9,1,17,29.8
2003,9,1,18,28.52
2003,9,1,19,28.33
2003,9,1,20,28.15
2003,9,1,21,27.73
2003,9,1,22,27.25
2003,9,1,23,26.63
2003,9,2,0,26.2
2003,9,2,1,25.9
2003,9,2,2,25.65
2003,9,2,3,25.27
2003,9,2,4,24.99
2003,9,2,5,24.87
2003,9,2,6,26.15
2003,9,2,7,27.28
2003,9,2,8,29.54
2003,9,2,9,31.26
2003,9,2,10,32.48
2003,9,2,11,33.23
2003,9,2,12,33.56
2003,9,2,13,33.51
2003,9,2,14,33.23
2003,9,2,15,32.93
2003,9,2,16,32.2
2003,9,2,17,31.08
2003,9,2,18,30.52
2003,9,2,19,30.73
2003,9,2,20,30.19
2003,9,2,21,29.8
2003,9,2,22,29.05
2003,9,2,23,28.26
2003,9,3,0,27.44
2003,9,3,1,26.56
2003,9,3,2,26.01
2003,9,3,3,25.65
2003,9,3,4,25.36
2003,9,3,5,25.18
2003,9,3,6,26.13
2003,9,3,7,27.12
2003,9,3,8,29.4
2003,9,3,9,30.73
2003,9,3,10,31.48
2003,9,3,11,31.97
2003,9,3,12,32.29
2003,9,3,13,32.44
2003,9,3,14,32.26
2003,9,3,15,31.76
2003,9,3,16,31.32
2003,9,3,17,30.3
2003,9,3,18,28.98
2003,9,3,19,28.62
2003,9,3,20,28.57
2003,9,3,21,28.63
2003,9,3,22,28.12
2003,9,3,23,27.32
2003,9,4,0,26.74
2003,9,4,1,26.32
2003,9,4,2,26.03
2003,9,4,3,25.8
2003,9,4,4,25.62
2003,9,4,5,25.51
2003,9,4,6,26.4
2003,9,4,7,28.62
2003,9,4,8,30.25
2003,9,4,9,30.84
2003,9,4,10,31.58
2003,9,4,11,31.93
2003,9,4,12,32.01
2003,9,4,13,31.95
2003,9,4,14,31.8
2003,9,4,15,31.51
2003,9,4,16,31.18
2003,9,4,17,30.52
2003,9,4,18,29.37
2003,9,4,19,28.55
2003,9,4,20,27.68
2003,9,4,21,27.1
2003,9,4,22,26.64
2003,9,4,23,26.26
2003,9,5,0,25.94
2003,9,5,1,25.67
2003,9,5,2,25.4
2003,9,5,3,25.16
2003,9,5,4,24.92
2003,9,5,5,24.78
2003,9,5,6,26.08
2003,9,5,7,27.23
2003,9,5,8,29.86
2003,9,5,9,31.14
2003,9,5,10,31.66
2003,9,5,11,31.77
2003,9,5,12,31.62
2003,9,5,13,31.73
2003,9,5,14,31.71
2003,9,5,15,31.26
2003,9,5,16,30.76
2003,9,5,17,29.67
2003,9,5,18,28.21
2003,9,5,19,27.68
2003,9,5,20,27.35
2003,9,5,21,27.19
2003,9,5,22,26.97
2003,9,5,23,26.58
2003,9,6,0,26.09
2003,9,6,1,25.68
2003,9,6,2,25.48
2003,9,6,3,25.35
2003,9,6,4,25.14
2003,9,6,5,25
2003,9,6,6,26.3
2003,9,6,7,28.43
2003,9,6,8,29.41
2003,9,6,9,30.4
2003,9,6,10,31.1
2003,9,6,11,31.58
2003,9,6,12,31.87
2003,9,6,13,31.5
2003,9,6,14,30.82
2003,9,6,15,29.97
2003,9,6,16,29.08
2003,9,6,17,28.04
2003,9,6,18,27.05
2003,9,6,19,26.73
2003,9,6,20,26.48
2003,9,6,21,26.28
2003,9,6,22,26.12
2003,9,6,23,26
2003,9,7,0,25.83
2003,9,7,1,25.65
2003,9,7,2,25.49
2003,9,7,3,25.33
2003,9,7,4,25.07
2003,9,7,5,24.76
2003,9,7,6,25.11
2003,9,7,7,26.1
2003,9,7,8,27.36
2003,9,7,9,28.16
2003,9,7,10,28.74
2003,9,7,11,29.18
2003,9,7,12,29.45
2003,9,7,13,29.55
2003,9,7,14,29.59
2003,9,7,15,29.45
2003,9,7,16,29.16
2003,9,7,17,28.68
2003,9,7,18,28.21
2003,9,7,19,27.85
2003,9,7,20,27.12
2003,9,7,21,26.41
2003,9,7,22,25.93
2003,9,7,23,25.57
2003,9,8,0,25.23
2003,9,8,1,24.98
2003,9,8,2,24.78
2003,9,8,3,24.65
2003,9,8,4,24.52
2003,9,8,5,24.36
2003,9,8,6,25.65
2003,9,8,7,27.1
2003,9,8,8,29.15
2003,9,8,9,30.29
2003,9,8,10,30.99
2003,9,8,11,31.4
2003,9,8,12,31.58
2003,9,8,13,31.63
2003,9,8,14,31.51
2003,9,8,15,31.18
2003,9,8,16,30.69
2003,9,8,17,29.47
2003,9,8,18,27.98
2003,9,8,19,27.59
2003,9,8,20,27.5
2003,9,8,21,27.62
2003,9,8,22,27.7
2003,9,8,23,27.68
2003,9,9,0,27.38
2003,9,9,1,26.86
2003,9,9,2,26.3
2003,9,9,3,25.64
2003,9,9,4,25.1
2003,9,9,5,24.73
2003,9,9,6,25.92
2003,9,9,7,26.87
2003,9,9,8,28.7
2003,9,9,9,30.6
2003,9,9,10,31.8
2003,9,9,11,32.44
2003,9,9,12,32.57
2003,9,9,13,32.51
2003,9,9,14,32.26
2003,9,9,15,32.05
2003,9,9,16,31.2
2003,9,9,17,29.18
2003,9,9,18,27.98
2003,9,9,19,27.87
2003,9,9,20,27.76
2003,9,9,21,27.33
2003,9,9,22,26.57
2003,9,9,23,25.82
2003,9,10,0,25.23
2003,9,10,1,24.75
2003,9,10,2,24.37
2003,9,10,3,24.04
2003,9,10,4,23.75
2003,9,10,5,23.56
2003,9,10,6,24.55
2003,9,10,7,25.3
2003,9,10,8,26.83
2003,9,10,9,28.87
2003,9,10,10,30
2003,9,10,11,30.91
2003,9,10,12,31.25
2003,9,10,13,30.9
2003,9,10,14,30.39
2003,9,10,15,29.99
2003,9,10,16,29.71
2003,9,10,17,28.8
2003,9,10,18,27.65
2003,9,10,19,27.18
2003,9,10,20,26.8
2003,9,10,21,26.33
2003,9,10,22,25.76
2003,9,10,23,25.26
2003,9,11,0,24.9
2003,9,11,1,24.61
2003,9,11,2,24.35
2003,9,11,3,24.11
2003,9,11,4,23.94
2003,9,11,5,23.83
2003,9,11,6,24.55
2003,9,11,7,25.87
2003,9,11,8,27.94
2003,9,11,9,29.25
2003,9,11,10,29.84
2003,9,11,11,29.94
2003,9,11,12,29.98
2003,9,11,13,29.94
2003,9,11,14,29.76
2003,9,11,15,29.47
2003,9,11,16,28.93
2003,9,11,17,27.8
2003,9,11,18,26.48
2003,9,11,19,26.08
2003,9,11,20,25.74
2003,9,11,21,25.58
2003,9,11,22,25.62
2003,9,11,23,25.65
2003,9,12,0,25.67
2003,9,12,1,24.89
2003,9,12,2,24.15
2003,9,12,3,23.66
2003,9,12,4,23.42
2003,9,12,5,23.35
2003,9,12,6,24.44
2003,9,12,7,25.22
2003,9,12,8,26.24
2003,9,12,9,28.16
2003,9,12,10,29.34
2003,9,12,11,29.62
2003,9,12,12,29.66
2003,9,12,13,29.83
2003,9,12,14,29.83
2003,9,12,15,29.78
2003,9,12,16,29.33
2003,9,12,17,28.05
2003,9,12,18,26.57
2003,9,12,19,25.84
2003,9,12,20,25.23
2003,9,12,21,24.81
2003,9,12,22,24.5
2003,9,12,23,24.26
2003,9,13,0,24.1
2003,9,13,1,23.98
2003,9,13,2,23.89
2003,9,13,3,23.82
2003,9,13,4,23.82
2003,9,13,5,23.89
2003,9,13,6,24.94
2003,9,13,7,26.02
2003,9,13,8,28.6
2003,9,13,9,31.07
2003,9,13,10,31.89
2003,9,13,11,32.3
2003,9,13,12,32.48
2003,9,13,13,32.47
2003,9,13,14,32.22
2003,9,13,15,31.83
2003,9,13,16,31.51
2003,9,13,17,30.4
2003,9,13,18,29.53
2003,9,13,19,29.48
2003,9,13,20,29.21
2003,9,13,21,28.87
2003,9,13,22,28.51
2003,9,13,23,28.15
2003,9,14,0,27.81
2003,9,14,1,27.38
2003,9,14,2,26.84
2003,9,14,3,26.09
2003,9,14,4,25.62
2003,9,14,5,25.26
2003,9,14,6,26.02
2003,9,14,7,27.07
2003,9,14,8,29.53
2003,9,14,9,31.19
2003,9,14,10,31.94
2003,9,14,11,32.36
2003,9,14,12,32.19
2003,9,14,13,31.78
2003,9,14,14,31.41
2003,9,14,15,31.1
2003,9,14,16,30.85
2003,9,14,17,30.08
2003,9,14,18,29.08
2003,9,14,19,28.35
2003,9,14,20,27.47
2003,9,14,21,26.73
2003,9,14,22,26.24
2003,9,14,23,25.92
2003,9,15,0,25.7
2003,9,15,1,25.51
2003,9,15,2,25.34
2003,9,15,3,25.22
2003,9,15,4,25.23
2003,9,15,5,25.38
2003,9,15,6,26.15
2003,9,15,7,27.14
2003,9,15,8,29.44
2003,9,15,9,30.26
2003,9,15,10,30.73
2003,9,15,11,31.04
2003,9,15,12,31.12
2003,9,15,13,31.11
2003,9,15,14,30.98
2003,9,15,15,30.73
2003,9,15,16,30.11
2003,9,15,17,29.18
2003,9,15,18,28.61
2003,9,15,19,27.94
2003,9,15,20,27.34
2003,9,15,21,26.65
2003,9,15,22,26.16
2003,9,15,23,25.85
2003,9,16,0,25.65
2003,9,16,1,25.49
2003,9,16,2,25.3
2003,9,16,3,25.07
2003,9,16,4,24.92
2003,9,16,5,24.83
2003,9,16,6,25.4
2003,9,16,7,27.18
2003,9,16,8,29.36
2003,9,16,9,29.94
2003,9,16,10,30.24
2003,9,16,11,30.43
2003,9,16,12,30.48
2003,9,16,13,30.52
2003,9,16,14,30.33
2003,9,16,15,29.89
2003,9,16,16,29.24
2003,9,16,17,28.08
2003,9,16,18,26.87
2003,9,16,19,26.49
2003,9,16,20,26.19
2003,9,16,21,25.89
2003,9,16,22,25.57
2003,9,16,23,25.27
2003,9,17,0,24.99
2003,9,17,1,24.7
2003,9,17,2,24.44
2003,9,17,3,24.12
2003,9,17,4,23.83
2003,9,17,5,23.62
2003,9,17,6,24.33
2003,9,17,7,25.73
2003,9,17,8,27.17
2003,9,17,9,28.24
2003,9,17,10,29.09
2003,9,17,11,29.76
2003,9,17,12,30.24
2003,9,17,13,30.68
2003,9,17,14,30.38
2003,9,17,15,30.04
2003,9,17,16,29.33
2003,9,17,17,28.25
2003,9,17,18,27.01
2003,9,17,19,26.55
2003,9,17,20,26.09
2003,9,17,21,25.65
2003,9,17,22,25.26
2003,9,17,23,24.96
2003,9,18,0,24.79
2003,9,18,1,24.78
2003,9,18,2,24.82
2003,9,18,3,24.33
2003,9,18,4,23.56
2003,9,18,5,23.29
2003,9,18,6,24.71
2003,9,18,7,26.28
2003,9,18,8,28.92
2003,9,18,9,30.4
2003,9,18,10,31.37
2003,9,18,11,31.78
2003,9,18,12,31.87
2003,9,18,13,31.55
2003,9,18,14,31.03
2003,9,18,15,30.51
2003,9,18,16,29.85
2003,9,18,17,28.77
2003,9,18,18,27.51
2003,9,18,19,26.9
2003,9,18,20,26.36
2003,9,18,21,25.87
2003,9,18,22,25.45
2003,9,18,23,25.15
2003,9,19,0,24.92
2003,9,19,1,24.75
2003,9,19,2,24.51
2003,9,19,3,24.15
2003,9,19,4,23.79
2003,9,19,5,23.54
2003,9,19,6,24.85
2003,9,19,7,26.37
2003,9,19,8,29.23
2003,9,19,9,31.08
2003,9,19,10,32.22
2003,9,19,11,32.83
2003,9,19,12,33.12
2003,9,19,13,33.16
2003,9,19,14,32.93
2003,9,19,15,32.49
2003,9,19,16,31.91
2003,9,19,17,30.18
2003,9,19,18,29.06
2003,9,19,19,28.6
2003,9,19,20,27.9
2003,9,19,21,27.04
2003,9,19,22,26.41
2003,9,19,23,25.97
2003,9,20,0,25.59
2003,9,20,1,25.26
2003,9,20,2,24.92
2003,9,20,3,24.6
2003,9,20,4,24.3
2003,9,20,5,24.07
2003,9,20,6,25.28
2003,9,20,7,26.55
2003,9,20,8,28.96
2003,9,20,9,31.32
2003,9,20,10,32.69
2003,9,20,11,33.71
2003,9,20,12,34.12
2003,9,20,13,34.18
2003,9,20,14,33.99
2003,9,20,15,33.62
2003,9,20,16,33.51
2003,9,20,17,31.81
2003,9,20,18,29.94
2003,9,20,19,28.69
2003,9,20,20,27.81
2003,9,20,21,27.05
2003,9,20,22,26.38
2003,9,20,23,25.83
2003,9,21,0,25.37
2003,9,21,1,24.94
2003,9,21,2,24.58
2003,9,21,3,24.36
2003,9,21,4,24.19
2003,9,21,5,24.1
2003,9,21,6,25.3
2003,9,21,7,26.51
2003,9,21,8,28.87
2003,9,21,9,31.7
2003,9,21,10,32.8
2003,9,21,11,33.46
2003,9,21,12,33.92
2003,9,21,13,34.01
2003,9,21,14,33.93
2003,9,21,15,33.63
2003,9,21,16,33.29
2003,9,21,17,32
2003,9,21,18,30.32
2003,9,21,19,28.53
2003,9,21,20,27.47
2003,9,21,21,26.8
2003,9,21,22,26.32
2003,9,21,23,25.93
2003,9,22,0,25.6
2003,9,22,1,25.5
2003,9,22,2,25.37
2003,9,22,3,25.17
2003,9,22,4,25.01
2003,9,22,5,24.91
2003,9,22,6,25.77
2003,9,22,7,26.69
2003,9,22,8,28.19
2003,9,22,9,31.05
2003,9,22,10,32.22
2003,9,22,11,32.94
2003,9,22,12,33.48
2003,9,22,13,33.7
2003,9,22,14,33.64
2003,9,22,15,33.32
2003,9,22,16,33.25
2003,9,22,17,31.51
2003,9,22,18,29.73
2003,9,22,19,27.86
2003,9,22,20,26.76
2003,9,22,21,26.15
2003,9,22,22,25.69
2003,9,22,23,25.28
2003,9,23,0,24.9
2003,9,23,1,24.55
2003,9,23,2,24.26
2003,9,23,3,23.98
2003,9,23,4,23.79
2003,9,23,5,23.66
2003,9,23,6,24.83
2003,9,23,7,26.35
2003,9,23,8,28.67
2003,9,23,9,30.33
2003,9,23,10,31.28
2003,9,23,11,31.76
2003,9,23,12,31.98
2003,9,23,13,31.94
2003,9,23,14,31.79
2003,9,23,15,31.33
2003,9,23,16,30.73
2003,9,23,17,28.97
2003,9,23,18,27.21
2003,9,23,19,26.56
2003,9,23,20,26.06
2003,9,23,21,25.58
2003,9,23,22,25.1
2003,9,23,23,24.71
2003,9,24,0,24.44
2003,9,24,1,24.21
2003,9,24,2,23.95
2003,9,24,3,23.69
2003,9,24,4,23.49
2003,9,24,5,23.34
2003,9,24,6,24.15
2003,9,24,7,25.48
2003,9,24,8,27.05
2003,9,24,9,28.33
2003,9,24,10,29.3
2003,9,24,11,30.01
2003,9,24,12,30.43
2003,9,24,13,30.58
2003,9,24,14,30.42
2003,9,24,15,29.97
2003,9,24,16,29.14
2003,9,24,17,27.66
2003,9,24,18,26.24
2003,9,24,19,25.63
2003,9,24,20,25.05
2003,9,24,21,24.58
2003,9,24,22,24.2
2003,9,24,23,23.88
2003,9,25,0,23.62
2003,9,25,1,23.48
2003,9,25,2,23.48
2003,9,25,3,23.5
2003,9,25,4,23.4
2003,9,25,5,23.13
2003,9,25,6,23.73
2003,9,25,7,24.87
2003,9,25,8,26.47
2003,9,25,9,27.91
2003,9,25,10,28.74
2003,9,25,11,29.28
2003,9,25,12,29.69
2003,9,25,13,29.83
2003,9,25,14,29.58
2003,9,25,15,28.66
2003,9,25,16,27.51
2003,9,25,17,25.79
2003,9,25,18,24.34
2003,9,25,19,23.69
2003,9,25,20,23.15
2003,9,25,21,22.65
2003,9,25,22,22.21
2003,9,25,23,21.84
2003,9,26,0,21.51
2003,9,26,1,21.19
2003,9,26,2,20.96
2003,9,26,3,20.76
2003,9,26,4,20.57
2003,9,26,5,20.36
2003,9,26,6,21.62
2003,9,26,7,23.34
2003,9,26,8,26.24
2003,9,26,9,28.01
2003,9,26,10,29.12
2003,9,26,11,29.85
2003,9,26,12,30.23
2003,9,26,13,30.26
2003,9,26,14,30.1
2003,9,26,15,29.69
2003,9,26,16,29.01
2003,9,26,17,27.47
2003,9,26,18,26.55
2003,9,26,19,26.47
2003,9,26,20,26.37
2003,9,26,21,26.13
2003,9,26,22,25.6
2003,9,26,23,25.02
2003,9,27,0,24.49
2003,9,27,1,24.05
2003,9,27,2,23.56
2003,9,27,3,23.04
2003,9,27,4,22.56
2003,9,27,5,22.15
2003,9,27,6,22.55
2003,9,27,7,23.87
2003,9,27,8,26.77
2003,9,27,9,29.76
2003,9,27,10,30.69
2003,9,27,11,31.19
2003,9,27,12,31.44
2003,9,27,13,31.4
2003,9,27,14,31.18
2003,9,27,15,30.74
2003,9,27,16,29.9
2003,9,27,17,27.42
2003,9,27,18,26.37
2003,9,27,19,25.83
2003,9,27,20,25.17
2003,9,27,21,24.55
2003,9,27,22,24.02
2003,9,27,23,23.51
2003,9,28,0,23.12
2003,9,28,1,22.83
2003,9,28,2,22.59
2003,9,28,3,22.23
2003,9,28,4,22.45
2003,9,28,5,22.57
2003,9,28,6,23.05
2003,9,28,7,24.15
2003,9,28,8,26.01
2003,9,28,9,30.08
2003,9,28,10,31.57
2003,9,28,11,32.08
2003,9,28,12,32.42
2003,9,28,13,32.52
2003,9,28,14,32.34
2003,9,28,15,32.28
2003,9,28,16,31.8
2003,9,28,17,29.53
2003,9,28,18,27.98
2003,9,28,19,26.8
2003,9,28,20,25.55
2003,9,28,21,24.16
2003,9,28,22,23.13
2003,9,28,23,22.43
2003,9,29,0,21.85
2003,9,29,1,21.3
2003,9,29,2,20.8
2003,9,29,3,20.41
2003,9,29,4,20.19
2003,9,29,5,20.21
2003,9,29,6,21.23
2003,9,29,7,22.76
2003,9,29,8,24.64
2003,9,29,9,28.65
2003,9,29,10,30.68
2003,9,29,11,31.48
2003,9,29,12,31.8
2003,9,29,13,31.8
2003,9,29,14,31.56
2003,9,29,15,31.08
2003,9,29,16,30.73
2003,9,29,17,28.84
2003,9,29,18,27.76
2003,9,29,19,27.15
2003,9,29,20,26.53
2003,9,29,21,25.89
2003,9,29,22,25.19
2003,9,29,23,24.49
2003,9,30,0,23.96
2003,9,30,1,23.9
2003,9,30,2,23.53
2003,9,30,3,22.6
2003,9,30,4,21.85
2003,9,30,5,21.11
2003,9,30,6,21.73
2003,9,30,7,24.07
2003,9,30,8,26.13
2003,9,30,9,29.85
2003,9,30,10,31.22
2003,9,30,11,31.82
2003,9,30,12,32.11
2003,9,30,13,32.23
2003,9,30,14,32.08
2003,9,30,15,31.83
2003,9,30,16,30.66
2003,9,30,17,27.84
2003,9,30,18,26.98
2003,9,30,19,26.72
2003,9,30,20,26.5
2003,9,30,21,26.51
2003,9,30,22,25.7
2003,9,30,23,24.28
2003,10,1,0,23.14
2003,10,1,1,22.05
2003,10,1,2,21.34
2003,10,1,3,20.9
2003,10,1,4,20.61
2003,10,1,5,20.33
2003,10,1,6,20.99
2003,10,1,7,23.18
2003,10,1,8,24.81
2003,10,1,9,28.19
2003,10,1,10,31.12
2003,10,1,11,31.9
2003,10,1,12,31.99
2003,10,1,13,31.83
2003,10,1,14,31.51
2003,10,1,15,30.84
2003,10,1,16,29.14
2003,10,1,17,25.61
2003,10,1,18,24.48
2003,10,1,19,24.27
2003,10,1,20,23.62
2003,10,1,21,22.06
2003,10,1,22,20.26
2003,10,1,23,18.98
2003,10,2,0,17.98
2003,10,2,1,17.09
2003,10,2,2,16.31
2003,10,2,3,15.76
2003,10,2,4,15.46
2003,10,2,5,15.4
2003,10,2,6,16.61
2003,10,2,7,19.65
2003,10,2,8,21.31
2003,10,2,9,23.89
2003,10,2,10,27.65
2003,10,2,11,30.08
2003,10,2,12,30.65
2003,10,2,13,30.79
2003,10,2,14,30.55
2003,10,2,15,30.26
2003,10,2,16,28.12
2003,10,2,17,24.79
2003,10,2,18,24.18
2003,10,2,19,24.28
2003,10,2,20,24.19
2003,10,2,21,24.09
2003,10,2,22,23.54
2003,10,2,23,22.19
2003,10,3,0,21.47
2003,10,3,1,20.5
2003,10,3,2,19.37
2003,10,3,3,18.3
2003,10,3,4,17.5
2003,10,3,5,16.88
2003,10,3,6,17.4
2003,10,3,7,20.37
2003,10,3,8,22.19
2003,10,3,9,24.91
2003,10,3,10,29.19
2003,10,3,11,31.3
2003,10,3,12,31.75
2003,10,3,13,31.8
2003,10,3,14,31.4
2003,10,3,15,31.01
2003,10,3,16,28.9
2003,10,3,17,25.09
2003,10,3,18,23.83
2003,10,3,19,23.65
2003,10,3,20,24
2003,10,3,21,24.23
2003,10,3,22,24.51
2003,10,3,23,24.01
2003,10,4,0,23.18
2003,10,4,1,22.3
2003,10,4,2,21.52
2003,10,4,3,20.87
2003,10,4,4,20.33
2003,10,4,5,19.94
2003,10,4,6,20.21
2003,10,4,7,21.98
2003,10,4,8,23.68
2003,10,4,9,26.87
2003,10,4,10,31.24
2003,10,4,11,32.45
2003,10,4,12,32.89
2003,10,4,13,32.94
2003,10,4,14,32.51
2003,10,4,15,32.12
2003,10,4,16,30.4
2003,10,4,17,26.86
2003,10,4,18,25.47
2003,10,4,19,24.81
2003,10,4,20,24.74
2003,10,4,21,24.47
2003,10,4,22,24.57
2003,10,4,23,23.29
2003,10,5,0,21.73
2003,10,5,1,20.74
2003,10,5,2,19.59
2003,10,5,3,18.69
2003,10,5,4,18.08
2003,10,5,5,17.72
2003,10,5,6,18.21
2003,10,5,7,20.56
2003,10,5,8,22.52
2003,10,5,9,25.81
2003,10,5,10,29.26
2003,10,5,11,30.76
2003,10,5,12,31.33
2003,10,5,13,31.35
2003,10,5,14,31.15
2003,10,5,15,30.86
2003,10,5,16,29.62
2003,10,5,17,26.06
2003,10,5,18,24.15
2003,10,5,19,23.26
2003,10,5,20,22.67
2003,10,5,21,22.09
2003,10,5,22,21.45
2003,10,5,23,20.73
2003,10,6,0,19.94
2003,10,6,1,19.14
2003,10,6,2,18.36
2003,10,6,3,17.69
2003,10,6,4,17.17
2003,10,6,5,16.77
2003,10,6,6,17.73
2003,10,6,7,20.24
2003,10,6,8,22.58
2003,10,6,9,26.06
2003,10,6,10,28.57
2003,10,6,11,29.63
2003,10,6,12,30.23
2003,10,6,13,30.4
2003,10,6,14,30.23
2003,10,6,15,29.59
2003,10,6,16,28.35
2003,10,6,17,25.45
2003,10,6,18,24.01
2003,10,6,19,23.26
2003,10,6,20,22.58
2003,10,6,21,21.94
2003,10,6,22,21.32
2003,10,6,23,20.67
2003,10,7,0,20.01
2003,10,7,1,19.38
2003,10,7,2,18.88
2003,10,7,3,18.7
2003,10,7,4,18.83
2003,10,7,5,18.94
2003,10,7,6,19.47
2003,10,7,7,21.26
2003,10,7,8,23.27
2003,10,7,9,27.08
2003,10,7,10,29.46
2003,10,7,11,30.31
2003,10,7,12,30.76
2003,10,7,13,30.84
2003,10,7,14,30.62
2003,10,7,15,30.23
2003,10,7,16,29.46
2003,10,7,17,27.4
2003,10,7,18,26.17
2003,10,7,19,25.63
2003,10,7,20,25.4
2003,10,7,21,24.66
2003,10,7,22,23.82
2003,10,7,23,23.3
2003,10,8,0,22.57
2003,10,8,1,22.08
2003,10,8,2,21.83
2003,10,8,3,21.67
2003,10,8,4,22.08
2003,10,8,5,21.93
2003,10,8,6,21.83
2003,10,8,7,23.14
2003,10,8,8,24.72
2003,10,8,9,28.2
2003,10,8,10,30.26
2003,10,8,11,30.88
2003,10,8,12,31.18
2003,10,8,13,31.14
2003,10,8,14,30.9
2003,10,8,15,30.4
2003,10,8,16,29.54
2003,10,8,17,26.76
2003,10,8,18,25.7
2003,10,8,19,25.26
2003,10,8,20,24.93
2003,10,8,21,24.72
2003,10,8,22,24.51
2003,10,8,23,24.05
2003,10,9,0,23.64
2003,10,9,1,23.15
2003,10,9,2,22.56
2003,10,9,3,21.73
2003,10,9,4,20.7
2003,10,9,5,19.71
2003,10,9,6,19.82
2003,10,9,7,22.24
2003,10,9,8,23.95
2003,10,9,9,26.9
2003,10,9,10,30.15
2003,10,9,11,31.53
2003,10,9,12,32.11
2003,10,9,13,32.08
2003,10,9,14,31.96
2003,10,9,15,31.24
2003,10,9,16,28.78
2003,10,9,17,26.43
2003,10,9,18,26.12
2003,10,9,19,26.27
2003,10,9,20,25.66
2003,10,9,21,25.02
2003,10,9,22,24.05
2003,10,9,23,22.85
2003,10,10,0,21.63
2003,10,10,1,20.58
2003,10,10,2,19.79
2003,10,10,3,19.12
2003,10,10,4,18.58
2003,10,10,5,18.25
2003,10,10,6,18.81
2003,10,10,7,21.43
2003,10,10,8,22.94
2003,10,10,9,25.39
2003,10,10,10,30.01
2003,10,10,11,32.19
2003,10,10,12,32.69
2003,10,10,13,32.7
2003,10,10,14,32.97
2003,10,10,15,32.3
2003,10,10,16,29.73
2003,10,10,17,26.83
2003,10,10,18,25.48
2003,10,10,19,24.84
2003,10,10,20,24.32
2003,10,10,21,23.73
2003,10,10,22,23.16
2003,10,10,23,22.51
2003,10,11,0,21.63
2003,10,11,1,20.58
2003,10,11,2,19.49
2003,10,11,3,18.63
2003,10,11,4,18.19
2003,10,11,5,18.28
2003,10,11,6,18.83
2003,10,11,7,20.38
2003,10,11,8,22.08
2003,10,11,9,25.1
2003,10,11,10,28.14
2003,10,11,11,30.38
2003,10,11,12,31.37
2003,10,11,13,31.77
2003,10,11,14,31.6
2003,10,11,15,31.11
2003,10,11,16,28.66
2003,10,11,17,24.64
2003,10,11,18,23.28
2003,10,11,19,22.69
2003,10,11,20,22.36
2003,10,11,21,22.26
2003,10,11,22,22.27
2003,10,11,23,22.05
2003,10,12,0,21.36
2003,10,12,1,20.3
2003,10,12,2,19.25
2003,10,12,3,18.3
2003,10,12,4,17.54
2003,10,12,5,16.87
2003,10,12,6,16.93
2003,10,12,7,19.67
2003,10,12,8,21.61
2003,10,12,9,24.4
2003,10,12,10,28.64
2003,10,12,11,30.88
2003,10,12,12,31.33
2003,10,12,13,31.4
2003,10,12,14,31.01
2003,10,12,15,30.72
2003,10,12,16,28.31
2003,10,12,17,25.82
2003,10,12,18,25.33
2003,10,12,19,24.94
2003,10,12,20,24.52
2003,10,12,21,22.82
2003,10,12,22,20.94
2003,10,12,23,18.8
2003,10,13,0,17.3
2003,10,13,1,16.33
2003,10,13,2,15.63
2003,10,13,3,15.05
2003,10,13,4,14.58
2003,10,13,5,14.23
2003,10,13,6,14.9
2003,10,13,7,18.55
