,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Actual,Gru_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,sTACKED_LSTM_predicted,biLSTM_predicted,CNN_1D_predicted,GRU_predicted,vLSTM_predicted,transformer_predicted
592,592,592,592,592,592,592,592,592,592,592,592,30.19,59.81750083,98.33401173,87.74259528,86.93590285974608,83.23420420570544,44.93077295,66.36826671,83.54559420010342,52.74967350251706,67.52476447253453,46.45882388218587,151.59286859631538
593,593,593,593,593,593,593,593,593,593,593,593,37.8,63.27283325,98.33386274,87.70575171,86.93629021632492,83.23480013890365,46.78315308,65.99874343,82.71753012285185,58.32306424718564,66.34330455957569,48.378164556593696,152.27912679314613
594,594,594,594,594,594,594,594,594,594,594,594,44.05,73.19013006,98.33571014,87.7562496,86.93945611144044,83.23491932554329,58.98501567,65.04641984,84.05434237142072,73.51927886088765,67.43026436562737,60.8695463964839,157.05304405093193
595,595,595,595,595,595,595,595,595,595,595,595,77.06,88.04604447,98.33896542,87.8896567,86.94345631303347,83.23637936187892,74.24843293,64.07131669,86.67366245587097,93.6014454784558,70.83216392597532,76.47258225711329,155.80513894557953
596,596,596,596,596,596,596,596,596,596,596,596,101.78,94.39910951,98.34119272,88.00001608,86.94263690488592,83.23266222855504,76.17712603,63.61104768,86.63403289818959,92.08698554349864,74.13074356808252,78.29274847359044,157.3305126428604
597,597,597,597,597,597,597,597,597,597,597,597,81.77,93.54509255,98.34345727,88.11615601,86.94022337543315,83.23479268973867,81.78158724,63.41770461,86.09037793978678,88.08735753617472,77.30288853302314,83.86764394958452,159.62134298682213
598,598,598,598,598,598,598,598,598,598,598,598,94.53,92.39674417,98.34430647,88.21911092,86.94058838451706,83.2332432634233,86.88161335,63.13752661,85.96427102587921,87.44603657574922,80.2209648280692,88.95899922854585,154.01213166117668
599,599,599,599,599,599,599,599,599,599,599,599,99.98,88.83234853,98.34437351,88.26145197,86.93845047416845,83.23614098859963,82.04767141,63.523006,86.13225714529142,76.59182849007638,81.59619986959305,84.00772549699025,133.17806628346443
600,600,600,600,600,600,600,600,600,600,600,600,77.52,81.09878933,98.3436286,88.2402442,86.93444282341045,83.2365879384983,73.77886736,64.25951239,85.25561706322024,63.25755501004648,81.1089201917415,75.59166635434491,82.34202991425991
601,601,601,601,601,601,601,601,601,601,601,601,61.16,76.69971475,98.3422952,88.21232473,86.93512069742341,83.23926218872529,73.18018542,64.76455088,85.68226798731826,63.64946302868848,80.18500025955684,74.95426365469768,50.82569406181573
602,602,602,602,602,602,602,602,602,602,602,602,72.7,82.43830562,98.34231755,88.24765612,86.93653603876918,83.2411989716195,80.54895901,65.66294997,90.78206317019934,78.68122242717772,80.3190256358357,82.40401711643523,40.48853375762701
603,603,603,603,603,603,603,603,603,603,603,603,95.07,93.44821615,98.34347961,88.32669176,86.9359922497258,83.24125111577435,87.54135609,66.78039176,101.28079710313614,96.81152904062786,81.55892424804462,89.47483155575694,35.8388611972332
604,604,604,604,604,604,604,604,604,604,604,604,103.44,99.43613058,98.34467893,88.39383853,86.93524733322803,83.24295697455423,89.63942086,67.68203124,111.24301982688374,105.14751710892786,83.01741860652429,91.5809637665632,38.4336953908205
605,605,605,605,605,605,605,605,605,605,605,605,98.13,99.27998119,98.34572926,88.46470989,86.93209633644247,83.24459579084933,92.37793503,68.73318291,115.91568733910822,110.22220115666909,84.52224677116526,94.3258544250426,42.85462632775306
606,606,606,606,606,606,606,606,606,606,606,606,102.48,98.55383658,98.34625815,88.52998692,86.93202929395767,83.24782872844965,96.53389866,69.33246824,114.20276675081509,112.96902859804273,86.17320520517386,98.50516374079372,49.17700880765914
607,607,607,607,607,607,607,607,607,607,607,607,109.92,105.9732049,98.34724889,88.67812101,86.93112794499537,83.24744882103579,109.7758323,70.39821282,101.15130081916372,125.39301411779714,89.14383535913763,111.87625099414343,55.51051121205091
608,608,608,608,608,608,608,608,608,608,608,608,141.27,117.0898471,98.34756921,88.85572401,86.93196225147287,83.24549713981163,119.1872861,71.43247723,87.31318816753684,136.38862225307676,92.8227768141714,121.36688943064752,58.94621980190277
609,609,609,609,609,609,609,609,609,609,609,609,146.91,120.7775413,98.34835137,88.99246833,86.93042027432249,83.2447745708088,119.9098849,73.16878075,90.96061220554994,132.6913484030329,95.76218751771358,122.05009704574265,51.20116092264652
610,610,610,610,610,610,610,610,610,610,610,610,133.52,120.0518138,98.3494315,89.13538801,86.92969770531964,83.24588449639047,125.3869356,75.42464118,82.98602037614326,130.9101487685541,98.4480137470848,127.52484594777648,45.29200416803359
611,611,611,611,611,611,611,611,611,611,611,611,147.73,108.9143587,98.34827688,89.11348746,86.92681487847328,83.24341882278286,110.8536669,78.11186785,75.76576078903884,110.0782683909699,98.35649330616872,112.79883007663211,40.7958961725235
612,612,612,612,612,612,612,612,612,612,612,612,96.88,89.0315243,98.347599,88.93676347,86.92402889077161,83.24213011724171,91.39914455,80.95615272,71.88433613158112,81.83966092855937,95.050062244175,93.0552429056306,38.12516284734011
613,613,613,613,613,613,613,613,613,613,613,613,63.84,69.94400743,98.34394146,88.67782305,86.92328397427384,83.24103508998999,73.66760663,83.59344764,75.48377264880784,63.15801926761439,89.47457083498273,75.05925963505842,36.88753339648247
614,614,614,614,614,614,614,614,614,614,614,614,44.03,59.03347249,98.33984442,88.41395873,86.9242002215661,83.23682631177758,59.87081078,85.86401271,79.02641673224454,55.24338576711326,82.98862013472048,61.10620264324308,37.55035199224949
615,615,615,615,615,615,615,615,615,615,615,615,33.11,57.0765247,98.33667108,88.18537365,86.92624874193497,83.2374222449758,51.65988301,87.52709839,81.12839975815821,56.51070475560512,76.94407715437708,52.88095386150163,39.883318074047565
616,616,616,616,616,616,616,616,616,616,616,616,32.17,59.42492983,98.33463001,88.00284676,86.92878145802739,83.23905361210592,46.89473039,88.36971069,82.48311979933347,60.25980244639889,72.04561055334841,48.17008330668899,41.90574091672897
617,617,617,617,617,617,617,617,617,617,617,617,32.22,70.80709749,98.33571759,87.97261805,86.9318207173383,83.23473309641885,59.82585879,88.48408516,87.56219885441153,79.03642840997458,70.55461548807104,61.377326176354096,40.43373026698828
618,618,618,618,618,618,618,618,618,618,618,618,78.09,87.20561478,98.33852592,88.04183569,86.93500895994875,83.23643895519875,73.55253193,87.61582539,89.2732422531303,100.09623833754657,72.15412998874362,75.35150527546372,40.48470862209797
619,619,619,619,619,619,619,619,619,619,619,619,97.22,102.3348986,98.34215366,88.18561947,86.93907620402658,83.2333773483929,88.79502821,86.19604434,94.0395904641144,115.27029168543991,76.18042600668772,90.81802773871168,39.76362058520317
620,620,620,620,620,620,620,620,620,620,620,620,119.09,111.1695934,98.34458209,88.37225085,86.93835363502374,83.23533647878205,100.5160882,85.26550955,96.92232792050623,120.73270477027066,81.31611871559635,102.6719957052072,38.95365461707115
621,621,621,621,621,621,621,621,621,621,621,621,128.07,110.6371569,98.34617621,88.51847796,86.93604439388065,83.23745949080069,103.5423561,84.31272411,102.32447726066736,113.11871956826968,85.75789935933689,105.69017387922366,35.1969530954957
622,622,622,622,622,622,622,622,622,622,622,622,117.51,112.403041,98.3480683,88.7219966,86.93629021632492,83.23772766073989,116.4355422,83.65166286,96.0275342233844,116.2510710938994,90.53598745432583,118.67365873128848,35.312725469470024
623,623,623,623,623,623,623,623,623,623,623,623,149.34,125.7128515,98.34876107,89.05225532,86.9360965380355,83.23746693996567,136.7441411,83.98216741,86.11872946169191,136.93138331168225,96.69275210505836,139.16412153044956,33.386990055441856
624,624,624,624,624,624,624,624,624,624,624,624,186.71,128.8963713,98.34836627,89.23531111,86.92945933204037,83.23683376094256,128.7359908,85.10648478,86.61368922863548,128.40174675062187,100.36019949853151,131.0082691696404,35.960628628730774
625,625,625,625,625,625,625,625,625,625,625,625,130.65,111.7436261,98.34956558,89.2170681,86.92168240380364,83.23833104310307,111.0724191,86.36916294,92.2994878728176,100.8154626653089,100.11615740469696,113.05551340343384,39.50227458775044
626,626,626,626,626,626,626,626,626,626,626,626,91.97,85.88431169,98.34765115,89.03754322,86.91717565899212,83.23973148611888,91.83821323,87.3489963,101.29746833435624,77.55156400747384,96.38949659881602,93.5093663501664,38.52248445153237
627,627,627,627,627,627,627,627,627,627,627,627,64.62,76.45901733,98.34570692,88.89285809,86.91821109292403,83.24148948905362,90.70621577,88.19085623,97.1827432789618,82.53796055189932,92.59917522903564,92.33803730157724,36.581355921924114
628,628,628,628,628,628,628,628,628,628,628,628,92.44,81.40697618,98.34410534,88.75653837,86.91911989105131,83.24063283508119,85.9546467,89.0409177,93.791145913778,95.11396863051874,89.0834747753233,87.55736434634102,34.94080602377653
629,629,629,629,629,629,629,629,629,629,629,629,80.97,90.27766531,98.34441821,88.6729066,86.92059482571689,83.24378383186676,86.74416135,89.64360729,90.29463450904824,109.60816648755691,86.71630147620336,88.3797074648897,37.67486700415611
630,630,630,630,630,630,630,630,630,630,630,630,91.17,95.1659489,98.3444629,88.62938858,86.92063952070676,83.24514702905768,88.02920935,89.91717042,85.98605238427402,119.61571738019386,85.47165774590363,89.71318993671352,37.64356976747513
631,631,631,631,631,631,631,631,631,631,631,631,93.88,97.81549025,98.34531956,88.62411457,86.92256885443598,83.2481117967188,93.14158618,89.46905845,84.24133131069105,125.08038011284786,85.56910772214195,94.91478540817992,36.26061849296093
632,632,632,632,632,632,632,632,632,632,632,632,106.73,102.7358574,98.34613152,88.6715434,86.92515371468325,83.24821608502849,101.4714808,88.94079347,85.55176606607387,127.80272959810476,87.10646639024057,103.36438814071984,36.12495393306017
633,633,633,633,633,633,633,633,633,633,633,633,122.61,100.4932863,98.34600488,88.65163178,86.92385755997712,83.24738177855099,94.21822144,88.65417195,76.97730043017764,112.80169800514854,87.63733858154164,96.04165039101714,36.25406799465418
634,634,634,634,634,634,634,634,634,634,634,634,88.24,96.81149924,98.3471893,88.6354224,86.92820042315913,83.24424568009537,96.68405893,88.16955907,75.0362491644423,103.82125287796742,88.17542156454114,98.52138802211518,35.311566449701786
635,635,635,635,635,635,635,635,635,635,635,635,106.85,89.87952234,98.34566222,88.56624945,86.92955617118507,83.24073712339087,87.43791699,88.64860742,73.3686194992136,86.34248747929219,87.30369048219026,89.17736405070228,38.22948943823576
636,636,636,636,636,636,636,636,636,636,636,636,76.23,77.79085353,98.34404575,88.42431306,86.92936994206063,83.24030507182218,72.70185219,89.49942125,77.89168543119084,63.45376601555921,84.39235568144903,74.25956197804196,39.30779625475407
637,637,637,637,637,637,637,637,637,637,637,637,48.5,66.14639333,98.34080536,88.2580477,86.92994352776391,83.23544076709173,61.68524114,90.27390348,83.89941463821442,48.549163863239386,80.32019515473719,63.12552600998165,41.30202122032642
638,638,638,638,638,638,638,638,638,638,638,638,40.55,59.13725425,98.33758733,88.08890696,86.9308150800663,83.22960807091418,52.30308861,90.71222725,85.50870244333775,43.67373008032178,75.80669395059132,53.66716480532597,44.304889619350426
639,639,639,639,639,639,639,639,639,639,639,639,31.520002,57.09764681,98.33525574,87.93974488,86.93193245481295,83.23249089776056,46.02055599,90.62576479,96.9478338613899,44.7003367517241,71.58777742465374,47.38045692072238,44.32060489058494
640,640,640,640,640,640,640,640,640,640,640,640,28.89,58.18937408,98.33371376,87.83284192,86.93079273257136,83.23257283857531,43.14913009,89.9731211,103.13629470910254,49.34832518037746,68.23723985682705,44.54912242725919,47.91170359402894
641,641,641,641,641,641,641,641,641,641,641,641,31.15,67.00914817,98.33457786,87.82692728,86.93328075367393,83.23315387344357,53.71574453,88.12940062,102.14486299472496,67.0492023311929,67.46970024501933,55.33104009140591,46.29928492009639
642,642,642,642,642,642,642,642,642,642,642,642,66.96,89.49025878,98.33910696,88.0037928,86.9370947261425,83.23410736656072,78.92527197,85.83143752,102.87404685606246,104.20820720189926,71.0942776940458,81.76338892835265,47.96504442393779
643,643,643,643,643,643,643,643,643,643,643,643,127.05001,124.9327451,98.34346472,88.3896372,86.94106513107562,83.2327814151947,116.7179177,83.44441219,105.5464943851337,156.8243783846416,80.01344599012032,120.88372169186366,49.52047857642173
644,644,644,644,644,644,644,644,644,644,644,644,197.27,150.6054877,98.34598998,88.85093419,86.93991051050408,83.2362229294144,139.0453073,81.6137799,107.13143831910988,181.1774864963516,90.560331325473,142.5449101572507,59.49277353286743
645,645,645,645,645,645,645,645,645,645,645,645,193.53,147.8700947,98.34883556,89.19715648,86.93050221513724,83.23689335426238,139.1439045,80.80439833,96.55251412518813,162.97628617980865,98.62314361571062,142.0808718741296,61.44778437912464
646,646,646,646,646,646,646,646,646,646,646,646,157.24,128.9831839,98.3507053,89.41572243,86.92140678469946,83.23846512807268,136.9733668,80.18019555,86.35903952387265,135.90482878443478,103.5629977773554,139.51813564685,59.98861922323703
647,647,647,647,647,647,647,647,647,647,647,647,150.0,107.3008249,98.34990824,89.41267572,86.91933591683566,83.24040191096688,122.0267886,79.57255971,80.55010618260906,106.037871103723,104.27489957594464,124.20071566979574,55.35346588492393
648,648,648,648,648,648,648,648,648,648,648,648,110.02,87.78171085,98.34887281,89.22696804,86.91744382893133,83.24168316734304,100.3350511,80.54614323,80.14104273702341,79.45072116937457,100.77608637923676,102.1085632137886,48.954406656324856
649,649,649,649,649,649,649,649,649,649,649,649,71.2,79.2715762,98.3467349,89.02475301,86.91823344041896,83.2431357545137,91.5494687,82.40783109,81.68127678280342,74.03251142952153,95.94210719942008,93.16117003161357,44.83031438291072
650,650,650,650,650,650,650,650,650,650,650,650,80.79,79.40979546,98.34417984,88.82578581,86.91751087141613,83.24732963439615,83.53196223,84.5969023,87.37563451754494,79.3242492463831,90.9207964187441,85.05767785143269,42.13387896120548
651,651,651,651,651,651,651,651,651,651,651,651,72.21,81.46764218,98.34282409,88.64056977,86.9204234949224,83.24549713981163,77.69142208,85.98094226,92.6268861227527,86.35328876850987,86.43589255894763,79.17972799665067,41.98001445829868
652,652,652,652,652,652,652,652,652,652,652,652,68.66,83.56948367,98.34207172,88.51820979,86.92272528690052,83.24688268449748,77.23140635,87.22461015,99.61147647745749,97.2218364967648,83.27929400131548,78.75781474147847,41.26858738809824
653,653,653,653,653,653,653,653,653,653,653,653,77.15,82.6240729,98.34145344,88.40914656,86.92452798482512,83.24475967247884,73.30279123,87.8927481,97.92146952063575,102.18571421546268,80.83097694809341,74.83722982373297,43.45283975452184
654,654,654,654,654,654,654,654,654,654,654,654,66.9,81.90040887,98.34148324,88.34451761,86.92589118201604,83.24361250107228,74.45364997,88.14796394,90.19286401712284,104.60399623549463,79.45623355145807,76.04922386393541,42.57362513244152
655,655,655,655,655,655,655,655,655,655,655,655,76.81,91.11773744,98.34333063,88.39756311,86.92910922128641,83.24112447996971,89.47279048,87.90837645,83.15379791893609,119.51380535413388,80.75545731354944,91.3016796732191,43.15340903401374
656,656,656,656,656,656,656,656,656,656,656,656,118.6,103.0800982,98.34432137,88.47683713,86.93300513456975,83.2381224664837,97.27085945,87.3588739,77.57067856480663,124.17325804768792,83.386368298705,99.22044746028286,40.35676468908787
657,657,657,657,657,657,657,657,657,657,657,657,116.99,105.9686311,98.3458708,88.53760741,86.93133652161474,83.23876309467178,96.9688852,87.4489641,75.52606900755124,111.34879796956712,85.64848602414438,98.91005565399188,40.1272898837924
658,658,658,658,658,658,658,658,658,658,658,658,103.36,99.39352136,98.34657102,88.54724663,86.93240920137153,83.23709448171678,94.17772778,87.25871242,75.0163673431168,92.17770147459711,86.87759079630061,96.06502587071718,34.84701429307461
659,659,659,659,659,659,659,659,659,659,659,659,95.54,82.16528628,98.34472363,88.43264868,86.93100875835572,83.23808522065882,75.87313305,87.60192525,76.18150613560948,61.180228720209016,85.08005514302572,77.51417664845074,34.23337072134018
