,Actual,Gru_predicted,cNN_1Fea_predicted,cNN_LSTM_1fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,biLSTM_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted,gRU_biLSTM_1fea_predicted,sTACKED_LSTM_predicted
32,45.98,56.41720945704272,35.662287349225984,65.35452122931518,62.02167473262911,56.66876039470735,59.395411250945024,60.04421013890527,42.144981740265145,49.70542179309801
33,49.66,56.6357065835751,35.32443660644164,65.35498006109319,60.49271461727594,55.42876751466531,58.90551512772629,59.36594923232492,42.58075005217307,49.59388982481162
34,50.36,56.91147882064551,35.2570707814109,65.35525249246137,59.84003358231902,56.334264859299616,60.46372218430363,61.05795593691467,42.91888756481867,49.67558697365829
35,55.62,58.24473642881235,35.522150087279975,65.35591206314224,60.59406984011124,61.84455132782847,66.04603090348525,67.39474540717343,43.81732320161972,50.09884495036921
36,68.75484,60.24543655054392,36.185821577169264,65.35627769471533,62.64446717879731,64.40259584414461,69.53569032954898,71.35860747579903,44.995044006291465,50.7577309681989
37,68.75484,62.37435147724005,37.0346639510905,65.35601243259369,64.69481433275766,65.47429066186596,71.76297448790017,73.83950373019258,46.32988601794171,51.65928522724103
38,68.75484,64.27924178832822,37.9144738854034,65.35590489389571,66.10745700776485,66.37686295391552,73.20320442355953,75.40083657825754,47.81368346477139,52.88108972883333
39,68.75484,64.11485813461358,38.5372770854414,65.35502307657237,65.70276737956982,56.60087838392637,65.3427493265109,66.35265957762608,48.24418954972539,54.0646678079211
40,44.01,62.63109653401656,38.664559888356905,65.35427030568658,63.17765838181816,52.78549141096261,61.436535169242944,61.811579963031335,48.12693652270708,55.310044792108094
41,46.55,60.1691772751912,38.603897308832885,65.35454273705477,60.33838224719808,48.05732672351207,56.3883747474941,56.08726639318232,47.37997272661792,56.4841738042677
42,39.27,59.47682879917697,38.92894736193571,65.355395877392,59.82182369612969,57.1164117327408,63.61959224574295,64.30645624816079,47.224629492779165,57.50469454024911
43,68.75484,60.36068935778002,39.756912889958,65.35660748005577,62.157990786173976,62.14500011145938,68.06211622827284,69.43346404326013,47.6960002829612,58.57437121507191
44,68.75484,62.03165432380059,40.68393231267907,65.35615581752431,64.76273577439457,65.35525249246137,70.84597767182976,72.63703468649501,48.6208474239833,59.66175592882686
45,68.75484,63.83844066535536,41.518654855557045,65.3559694171145,66.55554925445998,66.32940254187876,72.62346330281139,74.64512630140028,49.42103570632033,60.41752355965637
46,68.75484,63.59321658775455,42.04543316755571,65.35498006109319,66.34193438481536,56.34210084575825,64.25456524176772,65.0694576487403,49.493244357382906,61.26886083137048
47,42.0,61.539313487514704,42.02014723504005,65.35395485883922,63.51127209990256,49.73082601818143,57.77595015200483,57.66205233236313,48.79141096820786,61.9840720345728
48,38.19,58.687695494991104,41.77880888905916,65.35427747493313,60.50960536210352,46.527488375458816,53.72926894745043,53.13286291314044,47.67685839472281,62.57678232229594
49,38.19,55.511332142342255,41.53040525062173,65.35437784438456,58.49081723137365,43.30957923916147,49.448490335911686,48.53754794853691,46.24750779067458,63.001280578656775
50,33.41,52.28487726417968,41.144441694366286,65.35422012096087,56.82948773269106,40.89898820087646,45.43171205863906,44.67344594539342,44.676944537700656,63.22934148006182
51,29.77,49.37298741606801,40.53855433151873,65.35422012096087,54.95612776784725,40.21995301567074,42.87539533073694,42.497751685080985,43.03654923888927,63.08799261545203
52,29.78,47.306882258232,39.82470886978061,65.35449255232906,52.97747307919923,42.40923658278312,42.97176434260978,42.67821237414192,41.601574360937285,62.568924828097714
53,34.73,45.9104420803854,39.28450614365221,65.3546646142458,51.79532168017118,41.78149735650837,42.50781372258757,42.37592467877575,39.71189002174186,61.304642540807855
54,33.44,45.10822490128003,38.9823690024632,65.35460726027355,51.70686034722229,41.30054128371408,42.803652680698896,42.72798486818501,38.01993350187784,59.95175912026176
55,35.21,44.76482516168051,38.71039646605435,65.3546861219854,52.27027350899556,42.58123039169067,43.31122816586365,43.24957623031832,37.32233713740276,59.090230764603504
56,36.2,44.78365877231806,38.355206900534206,65.35472913746459,53.16995301006977,44.04896514166711,44.15009453323668,44.04515827175903,36.89579564578053,58.06031473104292
57,37.72,45.49866923661751,37.949897132514224,65.35498006109319,54.320803478742455,48.275006555939896,47.29692059017685,47.03970236312928,37.03315840931894,56.994233433355525
58,45.19,47.262468775971016,37.57944065650583,65.3554890775969,56.01440175606213,54.5940378025408,52.636489375680725,52.78182792598515,37.77825820130998,55.846849295380686
59,54.81,49.89942518885643,37.36301902684424,65.35584753992346,58.27772571672582,59.37395728070031,57.91354950067878,58.67023479506429,38.71770192826967,54.53035338560386
60,60.26,52.23842054665729,37.15228260968191,65.35553926232262,59.79971732445064,58.488175364026894,58.58549430106511,59.35842152346713,39.66859494193975,53.39952303786964
61,52.64,53.48607018199469,36.92715393010813,65.35484384540909,59.87371828714602,54.60835478786368,56.54407285903615,56.95942674144639,40.23570026567659,52.45189203137128
62,45.48,52.92004382986079,36.65755799892439,65.35424162870046,58.73080775900667,46.25400671265514,50.503115177642165,50.22564382914386,39.92660537072902,51.67209667079234
63,31.910002,51.32290776461885,36.27843031923646,65.35398353582534,57.182282769869765,43.5692314254064,47.15864733232897,46.65640935120671,39.83829459195729,51.57320408414052
64,32.96,49.29717263400022,35.71379121630636,65.35425596719352,55.77830412929557,41.70484018797316,44.35412770489231,44.02517041242995,39.36366896385008,51.410390495416216
65,31.009998,47.0629701527464,34.82641055765648,65.35419144397474,53.7689722347404,40.71631221463738,41.15712050685677,41.24722718188457,38.90051771481611,51.357001116498125
66,27.04,44.64843244424595,33.72552615268322,65.35401221281147,50.93327355413941,37.21035709120816,37.55768916253007,38.242897068999184,37.22061269837109,50.52357979186557
67,22.62,42.16993788744036,32.60409827177471,65.35394768959269,47.5002117448165,33.89520071033791,34.302191666669465,35.63565718298572,35.24036285236987,49.60447880193825
68,19.87,39.698203930113735,31.678892668426045,65.3539763665788,44.155302990841626,30.2901199997446,31.20052469362953,33.318413319160626,32.9810500851404,48.55187568772958
69,16.97,37.33358568521026,31.03472869834824,65.354019382058,41.6738941353211,26.3424120358655,28.54556271808092,31.704755725287463,30.567942641322933,47.39339355612439
70,15.06,35.28291233053273,30.499755937564377,65.35414125924903,39.88532484920218,25.05218245306748,26.937565244344164,30.86690380629861,28.92689135645393,46.73691640512919
71,15.35,33.693415097469824,30.01655409829418,65.35430615191925,38.61760132357733,24.73837377852562,26.21784100045043,30.628676913312272,27.57305084149592,46.00128718780592
72,16.31,32.615425681294056,29.65408416292157,65.35441369061722,38.01216920788451,24.765855292791468,26.14257466574228,30.64219452764691,26.49872132567434,45.122545471226175
73,17.5,31.922008987546683,29.39842883161781,65.35444236760334,37.95796253486186,24.79934463565049,26.01499433909573,30.627809434482,25.81141641459484,44.24215482794425
74,17.36,31.562955198146213,29.137475427127463,65.35443519835681,38.13380622915668,25.54105337403225,26.3319610667346,30.786816153298208,25.46698430349482,43.36428775944131
75,18.54,31.575046132421136,28.852585700780967,65.35450689082212,38.527017893655206,27.103407839727907,27.349904458588025,31.34972029856776,25.38047838253733,42.43386294461791
76,20.91,32.312471246000484,28.64820123604532,65.35472196821806,39.59443625582068,30.71896640412662,30.600888913757213,33.41030872119797,25.507804200932025,41.39352282660091
77,28.38,33.41504759315512,28.541200231566663,65.3548008299299,41.26493880543998,32.59597910007809,32.40815559482959,34.72739250919036,25.873408889350408,40.43941082123831
78,27.73,34.397764892177335,28.39257458172768,65.35447821383599,42.77222628852924,32.83835698680601,32.74300242331735,34.97932341692115,26.29282235760896,39.528722942115394
79,25.39,35.49656304641,28.14408132770861,65.35446387534293,44.064206959792514,35.40328039516887,34.85560731415492,36.68149252846891,26.895870698830148,38.70636734950379
80,30.72,36.87814496082063,27.83529471036188,65.3547578144507,45.413473495463606,38.807192048095786,37.59731358810819,38.91242583330449,27.74689073138525,37.98452817788335
81,34.72,38.449059506874576,27.427574283195767,65.35484384540909,46.416856147612094,41.3603292151613,39.95351872220727,40.89348580416374,28.6138874298352,37.26230186695021
82,36.48,40.379569120442106,27.03901008276111,65.35497289184666,47.10939102403613,44.51651113882473,43.55938446529575,44.00762368154476,29.400972121824765,36.53797138216016
83,42.46,42.50375951367416,26.86960974878624,65.35513778451687,47.94976651780399,45.96759172910912,46.52791136100416,46.69880110594589,30.106121287520505,35.94004188296228
84,44.39,44.56179926916253,26.97219449740165,65.35508043054462,48.96677432298509,46.5009155631908,48.65220929293418,48.790231627153474,30.99929111274436,35.74897070903512
85,45.02,46.577633670321525,27.280101089736675,65.35510910753075,50.10845532534433,47.65220694052516,51.205321367636834,51.44166633340872,32.09419995073383,35.918322650595904
86,48.36,48.43240019428658,27.68771577051645,65.35518079999606,51.17318163543732,48.803025147588464,53.0411646653827,53.35771916134602,33.44578573765778,36.51224812560609
87,48.92,49.51744056442582,28.05050473735969,65.35488686088827,51.50507473435421,46.230731753791495,51.71380017786453,51.79121011728552,34.43189409028927,37.22381735157055
88,41.78,50.00164430589876,28.355737200738567,65.35462876801316,51.03806284606317,44.85914376904541,51.15484628743369,51.07866587379281,35.15175813449036,38.07686090395909
89,42.4,50.0547469149556,28.719578254510267,65.35472196821806,50.43856686649821,43.50884844649709,50.412467224501256,50.20715792696308,35.62838756700305,39.06557886232795
90,41.25,49.61272343544917,29.122425386346777,65.3545929217805,49.74270904430695,41.1149151525274,48.4918332480305,48.11209618238743,35.79447391676886,40.148149427037175
91,37.13,48.50716468173754,29.4509166777846,65.35430615191925,48.56991351200216,37.43099423783012,45.1519322127577,44.84807086777792,35.5260465727697,41.244613991523934
92,31.09,47.417252808580336,29.757269335933977,65.35434199815191,47.4090619444184,37.436453619063656,44.73419814049908,44.45296293757188,35.167189937648835,42.32699815582335
93,35.77,46.55216850664259,30.14871019653929,65.35464310650622,46.91144454268552,37.53194081361315,44.39119629408204,44.16726129405572,34.792733022076014,43.36221226257052
94,35.65,46.441152724106445,30.654439600722256,65.35485101465562,47.23715416646923,40.59536344103222,46.74649451849492,46.38948754897912,34.68849217751189,44.30593244508609
95,43.03,47.22741116043328,31.33000845523013,65.35525249246137,48.59080469639417,44.35848302216003,50.05848567702164,49.86457189684485,34.97393214352966,45.17097373154465
96,48.33,48.57298553414079,32.11987302256218,65.35533852341975,50.58783774852501,46.92761836285999,52.623204761858354,52.66769352120792,35.56827343483866,45.97800505969574
97,49.73,50.07326507874577,32.88240125287064,65.3552381539683,52.53515566058502,48.62180451839522,54.381225888507686,54.58740983412268,36.391578952615646,46.782484136081706
98,50.09,51.21384201713921,33.511384343418555,65.3550517535585,53.84651480522221,48.41981099737774,54.323398745986765,54.47326467547565,37.20914190392112,47.56906518850246
99,46.7,51.77971781509595,33.94230266004811,65.35481516842296,54.26884794913061,47.6170274477964,53.442409470619474,53.445262830738905,37.88680059379284,48.30480911377023
100,44.21,52.87507114637036,34.41287049461864,65.35521664622871,55.1756500966336,52.45181316965944,57.77249457517677,58.24529204541852,38.79497923662983,48.90198584208233
101,58.0,53.823017599716096,35.022317388368954,65.35547473910384,56.8631473451552,51.88683711214236,57.62197624425354,58.032634270185824,39.66245089766248,49.558176223216286
102,49.91,53.979529420739446,35.42134331180431,65.3547578144507,57.49188309669779,49.18011676126152,54.956798092397925,55.00122949777524,40.280246378998406,50.2816965831483
103,42.56,53.88896749855691,35.60361065099111,65.35472196821806,57.27962321464758,49.92871156093652,55.08427088034651,55.08346434011175,40.75167452315269,50.88132877839736
104,47.5,53.52352232587384,35.77157892797136,65.35492270712093,57.18957747821529,49.05591673435443,53.89384617082141,53.74031675635506,40.987714795947,51.37996779776093
105,43.96,52.89623476213056,35.82569240078911,65.35472196821806,56.80036625328119,48.09482905211695,52.428301625660254,52.1200491171801,41.02910285617181,51.81434886046507
106,41.92,52.24612031743183,35.752920963873834,65.35474347595765,56.184757392137286,47.91118880221942,51.853607654470096,51.486760894090175,40.84885365988355,52.07254210504089
107,42.89,51.51585369651392,35.622300876698034,65.35475064520418,55.51761957155014,46.82884048415266,50.594497978552525,50.14556693001325,40.49067093393663,52.248547107382656
108,40.4,50.76506152277709,35.42337579319592,65.3546646142458,54.56475859970725,46.12749101911847,49.63719207386027,49.135574232562966,40.02922238095382,52.362645665927225
109,39.94,50.13134314489529,35.275087097943896,65.35472196821806,53.65435390582231,45.7660821322325,49.29223660776346,48.78791237590063,39.44852775041702,52.34703463160547
110,40.69,49.77420712894192,35.24528454011356,65.35482950691603,53.198371903319575,45.92336464725795,49.7142327970849,49.27294058072465,38.89846014106165,52.27776895624396
111,42.55,51.43497025714855,35.53225872488901,65.35575433971856,54.566429034149024,56.50490009598949,59.05538464183845,59.814787080659286,39.50989650072437,52.38758388998612
112,68.75484,52.90275160722745,36.08226898027214,65.35586904766305,56.80478967839096,53.06984165150763,57.29353513754143,57.75099758945287,39.98955493989651,52.50613813524985
113,46.83,53.58600947864007,36.43472706286387,65.3545929217805,57.35949579025204,50.297461756270486,55.54147523938282,55.70011991124921,40.28176625926303,52.6806017495874
114,44.79,53.42679485167445,36.575667280421385,65.35460726027355,56.82769183643499,47.71163282502256,53.37947423994505,53.23799274427443,40.399779226413656,52.96284781627551
115,41.7,52.91626563693882,36.69997484602643,65.35467895273887,56.45029194516109,47.66030460448219,52.66076802905875,52.40423804967817,40.56831387386988,53.36879206261351
116,43.45,52.50908828019745,36.79464116184809,65.3549155378744,56.56324342426066,48.68844266490303,53.032805323927285,52.797062574864015,40.69345307207255,53.635298048542296
117,45.81,52.92040946143388,36.9099979231589,65.35530984643361,57.45111159167467,53.37543795414796,56.48944320046815,56.657027922758985,41.23828713146012,53.894269156366754
118,55.03,54.273246281877526,37.15667735780556,65.35577584745815,59.21444871462691,58.016069726075415,60.59215206666413,61.3196190968116,42.063474576451554,54.00431709062118
119,60.6,56.2149793508897,37.55999049066659,65.35586904766305,61.32215701008366,61.14164972092028,63.961966783088506,65.14393895095328,43.08426774380115,54.06704799776947
120,62.84,58.45494590635463,38.08704481865671,65.35587621690959,63.3746119225242,63.83872743521662,67.1765565582419,68.77215840472614,44.33207510256224,54.21482767651777
121,65.87,60.57695684864119,38.66280342295676,65.35585470916999,65.34224031000718,64.92014375123432,69.09747013532737,70.89291472886974,45.649166059801146,54.49618117201274
122,65.48,61.9170252410127,38.996248663747664,65.35552492382956,66.31594586613964,63.060778155619474,68.04136842881145,69.59759677334617,46.81172390805934,54.987141928341366
123,58.99,62.46017452746544,39.05850998524816,65.35520947698218,65.84873323894573,61.91316101713237,66.86450076447692,68.156262773721,47.77711313821557,55.629151539836535
124,57.38,62.614406528091855,39.168020226012736,65.35531701568016,65.19942174985849,60.99670906379834,66.75095423791525,67.94773089986703,48.10306293175807,56.01154122669617
125,59.06,62.76719034091896,39.44659922310012,65.35552492382956,65.10255805997501,61.38257225060236,67.45156885517999,68.69726128621436,48.514871621758616,56.672882711462805
126,61.229996,62.82965598594559,39.787127679463886,65.35552492382956,65.10938318267274,61.0632898563339,67.09850497125636,68.26486252017611,48.96874945040444,57.54046191119343
127,59.02,62.84834621165251,40.161652702878754,65.35542455437812,65.01773153501746,60.68223006470581,67.03130762351911,68.16398405223514,49.16430498803688,58.2980361921488
128,59.43,62.8628495973852,40.58289253669114,65.35546756985731,64.98667435904416,60.5987441888496,67.05730331144137,68.1779569137245,49.36662112514827,59.14055529062949
129,59.62,62.84790888761411,41.02548955592007,65.35546040061078,65.04613608977421,60.45477854925591,66.90230420143611,67.99143462672141,49.55334415105423,60.01020281798437
130,59.14,62.84310549243818,41.50574304255429,65.35545323136424,65.26595952691487,60.47984581975237,66.96273378044788,68.05389310250152,49.68778186200791,60.82545727190678
131,59.58,63.170345750356304,42.02314039546684,65.35563963177405,65.99089939766007,62.55304494703103,68.64390058428239,69.97001762290412,50.0522233401766,61.67085482286976
132,64.21,63.974204686917325,42.60904348360858,65.3559264016353,67.50315158397221,65.40462709332196,71.02174608903599,72.68767824399164,50.70669668676632,62.5074270313528
133,67.98,64.72026515794354,43.01013415004493,65.3558332014304,68.50466664739932,65.63270950246661,71.04606417326994,72.71297134575383,51.40160099916893,63.301435423179896
134,63.87,65.10107402594303,43.17896273660894,65.35551058533649,68.17499601490711,65.35240630158847,70.23288521621832,71.76064448277751,52.0029824905716,64.01907700095632
135,61.46,65.30509644372886,43.43208015464064,65.35552492382956,67.7825944752666,64.01511240762454,70.4062089203574,71.92885651413982,51.720048176216494,64.08621699472131
136,63.319996,65.6467540564213,43.898561518688375,65.35575433971856,68.20071927146117,65.22940353885211,71.6243642754653,73.29924365009192,52.09166607016295,64.73911310707415
137,66.44,65.84034522050418,44.43308620156404,65.35572566273243,69.01333902728335,64.4915160088715,71.07568749993699,72.66167538682286,52.45063741322832,65.4319275841129
138,62.77,65.6533425939835,44.85143324440107,65.35542455437812,69.51963838656555,63.22571384131702,69.56163583274551,70.9149171464741,52.768321065520304,66.16983662183311
139,59.43,65.10810705679017,45.06711285704668,65.35528833869402,69.52261362387601,62.330518703948094,68.0341705052941,69.15365552039265,52.94475622265394,66.81035861467305
140,57.76,64.1194321139005,45.066044639313525,65.35515929225646,68.93877886335854,60.72624923840758,65.55738939840948,66.3231222819174,52.89035597997495,67.31670815868097
141,53.48,63.24070473581383,44.92697201047741,65.35521664622871,68.15723062200271,61.6045249539628,65.48826352335533,66.24929338113877,52.62489311941646,67.51364736089393
142,57.65,62.948084769395024,44.81825397145453,65.35563246252752,67.97705311817977,63.97145169624933,67.17913748699314,68.20500648088685,52.42618311331028,67.51624979738477
143,62.62,62.86641988215775,44.74109137103886,65.35564680102058,68.05855311274682,63.75984421563346,66.97662061097887,68.01155153248806,52.19968510764904,67.4301328080516
144,59.16,62.69077334214254,44.64453595875622,65.35534569266628,67.75202480805743,62.47515108346919,66.0741630268738,67.00113943411569,51.80881061751969,67.23712235293775
145,56.96,63.22799366171395,44.71146445974855,65.3556969857463,68.02382528254952,66.20802719810499,69.69458950966722,71.15684337067054,51.78157464994754,67.05968350128974
146,68.75484,64.26767779367334,45.01681342338355,65.35615581752431,69.40004101593152,68.32072528914748,71.93880025907865,73.73499045426027,52.20423040994984,67.07468156503307
147,68.75484,64.5659112801261,45.17977756628501,65.35551775458302,70.03080566424245,64.33682517646709,68.72114921565642,70.05819218599176,52.39059497352924,67.13783545772671
148,55.72,65.30777774193155,45.20419960459365,65.35555360081568,70.1104918394371,68.83053040998344,72.56123424292028,74.41447730199745,52.885774831441495,67.18395522066213
149,72.06,64.71770573693189,45.194101720854405,65.35545323136424,69.83608175920763,60.89855490953923,65.99414706633871,66.91441305882736,52.65211474849555,67.17559587920671
150,46.91,64.61089113286306,45.10151807115007,65.35513778451687,69.17232423835998,65.72228206862783,69.72305858764275,71.12896217091058,52.79396546036252,67.23218991132426
151,68.75484,65.11331909901838,45.25892963261308,65.35624901772921,69.93772733652746,68.23323180448031,71.99715792584288,73.73090398373746,53.158406938531215,67.29821867187691
152,68.75484,65.95077312482476,45.589532267154354,65.35601243259369,71.4591848353857,69.5663603662096,73.41237436035479,75.34995643562537,53.67205477550792,67.39281687985654
153,68.75484,66.84914423840702,45.80216136540093,65.35591923238877,72.56544259063412,70.41334232065597,74.3114695678367,76.36341546377352,54.29667537954159,67.54776580513607
154,68.75484,67.64647916062462,45.93816914134494,65.35587621690959,73.16559455625668,71.07053281168103,74.8925800146723,77.00111277348014,54.9608558859346,67.74124943052098
155,68.75484,68.28264942082009,46.060576856619214,65.35586187841652,73.40374258753118,71.29036341806822,75.27331002095997,77.40405310552157,55.46771444644623,67.86880466480468
156,68.75484,68.75946883836586,46.184382574967074,65.35586187841652,73.60915583914407,71.03966920536408,75.52546675995649,77.65950769792245,55.774823460104656,67.96150302245351
157,68.75484,69.10553553767501,46.30408748429907,65.35586187841652,73.82472074384518,70.97799217745587,75.69403008439883,77.8219628243202,56.128195621629125,68.21664216800704
158,68.75484,69.35261645012741,46.382544133713616,65.35586187841652,73.83756803362914,71.10564778119101,75.80741888753681,77.9254652364916,56.49741898723415,68.57048749980257
159,68.75484,69.52795471254178,46.44411003830058,65.35586904766305,73.63685780774075,71.0904489785448,75.88395776350426,77.99148682779773,56.74392635996406,68.898946529631
160,68.75484,69.65262790971993,46.60988452584228,65.35586904766305,73.451676169839,70.6859744277457,75.93575556969242,78.03362765890832,56.79904352729618,69.17082586583494
161,68.75484,69.74276684635711,46.85205450442079,65.35586904766305,73.39155486842809,70.38883066676568,75.97104977036567,78.06059119511228,56.88326783554511,69.55874662639343
162,68.75484,69.80846582156933,47.145549118916406,65.35586904766305,73.53668909520636,70.2505789166574,75.99521013117592,78.07786191000602,57.009869560040144,70.03652672297437
163,68.75484,69.8564567578494,47.45523189207954,65.35586904766305,73.86167104046714,70.20089603819595,76.01170656744429,78.08893122665025,57.15708286831248,70.55192385610471
164,68.75484,69.89203055913738,47.70593685865349,65.35586904766305,74.07875582543288,70.62773146892596,76.02307699244282,78.09605745770229,57.448225969945845,71.15660678553502
165,68.75484,69.91732366089957,47.91702815351911,65.35586904766305,74.17040747308816,70.89115109422305,76.03075525547779,78.10057408301697,57.6405481773927,71.6259916944279
166,68.75484,69.93501019209212,48.14114238470872,65.35586904766305,74.44656684947125,70.77044249037668,76.03588843599414,78.10343461238293,57.67294600246734,71.94744637039531
167,68.75484,69.94836649837981,48.32579349836715,65.35586904766305,74.70101774735777,70.96568975040829,76.03946589001323,78.1052914472345,57.82390882667551,72.34383401110718
168,68.75484,69.95835325879781,48.37137915243599,65.35586904766305,74.53360150236041,71.58313393866419,76.04196795705263,78.1065030498983,58.0978170596478,72.76710632631116
169,68.75484,69.96387357862686,48.46242858338265,65.35586904766305,74.41578210486614,71.28315115605781,76.04338029861928,78.10717695907223,57.99194162687455,72.8562200606944
170,68.75484,69.96785967969822,48.59379785682096,65.35586904766305,74.3968122785445,70.75292085185436,76.04433380840794,78.10761428311064,57.83013173266462,72.94524776411924
171,68.75484,69.97261289014844,48.79125324478418,65.35586904766305,74.57273124992788,71.34772455956463,76.04533033367578,78.10800142242331,58.11585488392038,73.35573731275804
172,68.75484,69.97367393863506,49.03188183535848,65.35586904766305,75.13512996331698,70.4925409870865,76.0456099342905,78.10810896112129,57.85396947738097,73.3283866372414
173,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
174,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
175,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
176,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
177,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
178,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
179,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
180,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
181,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
182,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
183,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
184,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
185,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
186,68.75484,69.9780686867587,49.13736654419577,65.35586904766305,75.42945621041022,71.96028649093275,76.04642722839506,78.108388561736,58.481034794481786,73.94129269244301
187,68.75484,69.67722559456858,49.09079511872888,65.3557184934859,75.17453214225264,70.20855996273784,74.49143916351024,76.33358422895705,58.32739784131746,73.93195833345935
188,64.38,69.05904297391996,48.9494139925097,65.35550341608996,74.46712824852283,68.63310369900636,72.91550256026116,74.53011724854623,58.01313391962087,73.89941712345409
189,62.65,68.57166325623369,48.8023118075586,65.35564680102058,73.85656653693691,69.34384129237318,73.26438677345708,74.93114339176381,57.73848008500934,73.84016330087346
190,66.41,68.65177958622021,48.79108118286743,65.35602677108675,74.04637950809783,71.82720376757348,75.35002095884415,77.33139279192751,57.69900621360837,73.76703698625488
191,71.73,69.40153938845656,48.94344917939572,65.35630637170146,75.07288656493282,74.6693511854293,78.04203001584291,80.4293747722504,57.96841215975904,73.70460001821436
192,75.7,70.25037817775453,49.14074325931198,65.35622034074308,76.18410543878085,74.76493158018371,78.52492895444716,80.99437592213033,58.31764049678846,73.66901904767985
193,72.34,70.94422502629376,49.269162387802695,65.35597658636102,76.75787457716848,74.64863923220058,78.71516491115344,81.19748067636016,58.68019646311944,73.6683881539851
194,71.95,71.4840191053699,49.36079252771838,65.35599809410061,77.02650624469378,74.86149416171288,79.0987697853001,81.61045795354529,59.04951302892937,73.70657156101045
195,72.64,72.1060085959266,49.49022968921653,65.35614864827777,77.45372164548995,76.23300686937039,80.47596770545688,83.15727307738452,59.511169490061576,73.7906166380961
196,75.81,72.13693672546233,49.55757759113092,65.35594074012836,77.55908089251294,73.2766246772859,78.0991617414503,80.42580448747785,59.69123945518656,73.90606301498855
197,66.7,71.56098813612921,49.43523439907543,65.3554890775969,76.73884739687459,70.92211506999145,75.88365665514995,77.86322900735397,59.5852708222084,74.02877900786366
198,64.55,70.02568682221916,49.141176998727126,65.35521664622871,75.03229429107297,65.87272153783923,71.07479134412058,72.35819401190923,58.95090004289226,74.11470242754048
199,54.91,67.83272901625952,48.70930875693219,65.35487252239521,72.6656113031685,62.22009079962751,67.08792316337626,67.79965011276441,57.89023869558248,74.11853797443469
200,52.12,67.56705824755161,48.54520470383226,65.35601960184022,72.12154435315978,72.16612989733751,75.07939624078318,77.00425290346082,57.65095075410952,74.06742841591353
201,81.86,71.63068038165932,49.35951998645909,65.3578764366918,76.83214797123206,92.93485638935012,93.48636501725828,98.80228962770217,59.41326625943106,74.08895766324683
202,121.64001,78.58688558297008,51.06727394105468,65.35862203833105,85.39710341716535,105.67865093039455,107.2984848301544,114.5694271234328,62.658088747206655,74.32970096176562
203,126.82,88.01819428747716,53.18630606140751,65.35834960696286,94.812589594578,122.11072887265054,124.79062190301153,134.47432393165064,67.59935570317482,74.95225682279829
204,151.99,98.23037732416611,55.61668780474199,65.35788360593833,104.24549704106153,132.31500423041555,137.89293612458985,148.34971234518488,73.57487250223171,76.08755719574474
205,156.8,107.49889394768849,58.06453383262655,65.35650711060434,112.14533280930624,136.5634423708519,145.59779706417115,156.23049225614955,79.81941527737311,77.78857564322423
206,154.75,114.42656554780493,60.11999624398693,65.355395877392,117.1167177699521,134.9086512250058,147.27237533044345,157.60654309686134,85.53486765850953,80.02416178905858
207,145.45,119.5454505865844,61.86607340591523,65.35525249246137,119.9201369180462,136.31752287633756,150.55577553380363,160.76538481098785,90.74009910251117,82.72868835050087
208,151.23,122.89702315521004,63.541583674236605,65.35540304663853,121.70496385747585,134.71842243754605,150.70244397933956,160.59425489628734,95.11164037513532,85.7993626707863
