,actual,predicted,gru_actual,gru_P_train,1d_cnn_actual,1d_cnn_P_train
1646,127.0,120.43948430349332,127.0,120.43948430349332,127.0,120.43948430349332
1647,141.0,122.59533965534635,141.0,122.59533965534635,141.0,122.59533965534635
1648,133.0,114.89982345442372,133.0,114.89982345442372,133.0,114.89982345442372
1649,116.25,105.31095362124783,116.25,105.31095362124783,116.25,105.31095362124783
1650,108.75,98.42771215275549,108.75,98.42771215275549,108.75,98.42771215275549
1651,101.5,96.64114795894972,101.5,96.64114795894972,101.5,96.64114795894972
1652,100.75,99.00615800141236,100.75,99.00615800141236,100.75,99.00615800141236
1653,102.75,106.63622852793088,102.75,106.63622852793088,102.75,106.63622852793088
1654,116.25,119.79734631363665,116.25,119.79734631363665,116.25,119.79734631363665
1655,137.25,107.65800278804443,137.25,107.65800278804443,137.25,107.65800278804443
1656,76.0,95.18815126975247,76.0,95.18815126975247,76.0,95.18815126975247
1657,90.5,88.04012628740703,90.5,88.04012628740703,90.5,88.04012628740703
1658,84.75,72.73434934930344,84.75,72.73434934930344,84.75,72.73434934930344
1659,43.25,58.999400662160554,43.25,58.999400662160554,43.25,58.999400662160554
1660,36.75,52.36800031182076,36.75,52.36800031182076,36.75,52.36800031182076
1661,34.75,53.40345800049524,34.75,53.40345800049524,34.75,53.40345800049524
1662,39.5,56.636709098746294,39.5,56.636709098746294,39.5,56.636709098746294
1663,39.75,60.03401460054844,39.75,60.03401460054844,39.75,60.03401460054844
1664,44.75,63.00356805488045,44.75,63.00356805488045,44.75,63.00356805488045
1665,50.25,71.56632014820657,50.25,71.56632014820657,50.25,71.56632014820657
1666,73.5,82.5516480644185,73.5,82.5516480644185,73.5,82.5516480644185
1667,87.25,88.14234480038886,87.25,88.14234480038886,87.25,88.14234480038886
1668,86.0,89.31569329677082,86.0,89.31569329677082,86.0,89.31569329677082
1669,89.0,96.62913735704394,89.0,96.62913735704394,89.0,96.62913735704394
1670,113.75,100.1088295716133,113.75,100.1088295716133,113.75,100.1088295716133
1671,104.0,96.61005392664875,104.0,96.61005392664875,104.0,96.61005392664875
1672,93.5,90.93959710923815,93.5,90.93959710923815,93.5,90.93959710923815
1673,89.25,87.91822271339086,89.25,87.91822271339086,89.25,87.91822271339086
1674,89.25,85.76519209075818,89.25,85.76519209075818,89.25,85.76519209075818
1675,82.5,80.41855929638562,82.5,80.41855929638562,82.5,80.41855929638562
1676,68.25,77.75985078459605,68.25,77.75985078459605,68.25,77.75985078459605
1677,72.0,86.85464979777507,72.0,86.85464979777507,72.0,86.85464979777507
1678,98.75,100.73757761126957,98.75,100.73757761126957,98.75,100.73757761126957
1679,111.5,95.74941396039877,111.5,95.74941396039877,111.5,95.74941396039877
1680,72.0,84.04879123600246,72.0,84.04879123600246,72.0,84.04879123600246
1681,70.25,70.31606564744078,70.25,70.31606564744078,70.25,70.31606564744078
1682,53.0,60.330779918743175,53.0,60.330779918743175,53.0,60.330779918743175
1683,45.5,57.83508396232472,45.5,57.83508396232472,45.5,57.83508396232472
1684,48.0,57.76058448049744,48.0,57.76058448049744,48.0,57.76058448049744
1685,42.5,58.93853325018113,42.5,58.93853325018113,42.5,58.93853325018113
1686,44.5,60.970504049084255,44.5,60.970504049084255,44.5,60.970504049084255
1687,48.25,64.50359465135688,48.25,64.50359465135688,48.25,64.50359465135688
1688,55.75,69.99932912681017,55.75,69.99932912681017,55.75,69.99932912681017
1689,66.0,84.84599585461815,66.0,84.84599585461815,66.0,84.84599585461815
1690,100.5,103.65251474270202,100.5,103.65251474270202,100.5,103.65251474270202
1691,122.75,108.10247576510726,122.75,108.10247576510726,122.75,108.10247576510726
1692,104.5,112.8527165090749,104.5,112.8527165090749,104.5,112.8527165090749
1693,131.0,113.94141117235434,131.0,113.94141117235434,131.0,113.94141117235434
1694,124.00001,113.79698313416547,124.00001,113.79698313416547,124.00001,113.79698313416547
1695,125.50001,117.53623494777003,125.50001,117.53623494777003,125.50001,117.53623494777003
1696,136.25,118.84157533681227,136.25,118.84157533681227,136.25,118.84157533681227
1697,127.75,117.86607527719949,127.75,117.86607527719949,127.75,117.86607527719949
1698,125.00001,114.87684409879215,125.00001,114.87684409879215,125.00001,114.87684409879215
1699,118.75,116.44721012133496,118.75,116.44721012133496,118.75,116.44721012133496
1700,128.75,127.96387327237544,128.75,127.96387327237544,128.75,127.96387327237544
1701,153.25,129.39757375936608,153.25,129.39757375936608,153.25,129.39757375936608
1702,128.0,126.72643643900695,128.0,126.72643643900695,128.0,126.72643643900695
1703,132.0,129.4353884461238,132.0,129.4353884461238,132.0,129.4353884461238
1704,147.25,116.70090015315903,147.25,116.70090015315903,147.25,116.70090015315903
1705,98.25,95.81213762300871,98.25,95.81213762300871,98.25,95.81213762300871
1706,75.5,73.69340728376606,75.5,73.69340728376606,75.5,73.69340728376606
1707,48.75,60.94274099617561,48.75,60.94274099617561,48.75,60.94274099617561
1708,44.0,57.179541348349645,44.0,57.179541348349645,44.0,57.179541348349645
1709,40.0,57.08956088300302,40.0,57.08956088300302,40.0,57.08956088300302
1710,36.0,56.77327558535176,36.0,56.77327558535176,36.0,56.77327558535176
1711,33.25,56.16306804112366,33.25,56.16306804112366,33.25,56.16306804112366
1712,34.75,69.05256793565486,34.75,69.05256793565486,34.75,69.05256793565486
1713,76.75,111.91409934242505,76.75,111.91409934242505,76.75,111.91409934242505
1714,169.25,124.53221612847015,169.25,124.53221612847015,169.25,124.53221612847015
1715,107.0,135.03341480414906,107.0,135.03341480414906,107.0,135.03341480414906
1716,164.5,139.74871694929243,164.5,139.74871694929243,164.5,139.74871694929243
1717,161.5,122.71052991186478,161.5,122.71052991186478,161.5,122.71052991186478
1718,111.0,95.32318800040353,111.0,95.32318800040353,111.0,95.32318800040353
1719,80.5,79.80590120784687,80.5,79.80590120784687,80.5,79.80590120784687
1720,82.5,81.67593064739492,82.5,81.67593064739492,82.5,81.67593064739492
1721,92.0,89.94806579417995,92.0,89.94806579417995,92.0,89.94806579417995
1722,91.25,97.85572282803085,91.25,97.85572282803085,91.25,97.85572282803085
1723,95.75,98.95042646074269,95.75,98.95042646074269,95.75,98.95042646074269
1724,88.75,97.14786769628658,88.75,97.14786769628658,88.75,97.14786769628658
1725,91.25,98.54755404128873,91.25,98.54755404128873,91.25,98.54755404128873
1726,101.75,101.08219457615304,101.75,101.08219457615304,101.75,101.08219457615304
1727,103.5,100.8655268395132,103.5,100.8655268395132,103.5,100.8655268395132
1728,98.75,96.94238882214295,98.75,96.94238882214295,98.75,96.94238882214295
1729,91.5,92.81195970175261,91.5,92.81195970175261,91.5,92.81195970175261
1730,89.5,80.47230252116255,89.5,80.47230252116255,89.5,80.47230252116255
1731,58.75,68.41362152296927,58.75,68.41362152296927,58.75,68.41362152296927
1732,51.75,62.95978842044444,51.75,62.95978842044444,51.75,62.95978842044444
1733,52.0,63.42669781817181,52.0,63.42669781817181,52.0,63.42669781817181
1734,53.25,63.72936938837275,53.25,63.72936938837275,53.25,63.72936938837275
1735,47.25,64.23561222337372,47.25,64.23561222337372,47.25,64.23561222337372
1736,50.25,70.52100158661739,50.25,70.52100158661739,50.25,70.52100158661739
1737,69.0,78.03000495244733,69.0,78.03000495244733,69.0,78.03000495244733
1738,75.5,78.86509029045186,75.5,78.86509029045186,75.5,78.86509029045186
1739,67.0,74.67204022487779,67.0,74.67204022487779,67.0,74.67204022487779
1740,63.0,71.31281354035787,63.0,71.31281354035787,63.0,71.31281354035787
1741,65.25,76.26453451580656,65.25,76.26453451580656,65.25,76.26453451580656
1742,83.25,85.6982790245513,83.25,85.6982790245513,83.25,85.6982790245513
1743,93.0,95.4688779955428,93.0,95.4688779955428,93.0,95.4688779955428
1744,103.0,101.25731311389711,103.0,101.25731311389711,103.0,101.25731311389711
1745,105.5,101.26987398772894,105.5,101.26987398772894,105.5,101.26987398772894
1746,101.75,97.27614708768583,101.75,97.27614708768583,101.75,97.27614708768583
1747,96.25,94.65983886203766,96.25,94.65983886203766,96.25,94.65983886203766
1748,98.0,93.16888074690243,98.0,93.16888074690243,98.0,93.16888074690243
1749,94.25,100.24713124902556,94.25,100.24713124902556,94.25,100.24713124902556
1750,115.25,122.15675091941267,115.25,122.15675091941267,115.25,122.15675091941267
1751,157.75,139.41258150902905,157.75,139.41258150902905,157.75,139.41258150902905
1752,157.75,140.383950860717,157.75,140.383950860717,157.75,140.383950860717
1753,143.25,115.19333849977531,143.25,115.19333849977531,143.25,115.19333849977531
1754,87.75,85.26748947604942,87.75,85.26748947604942,87.75,85.26748947604942
1755,66.25,64.13780322275925,66.25,64.13780322275925,66.25,64.13780322275925
1756,49.0,58.38522382310592,49.0,58.38522382310592,49.0,58.38522382310592
1757,50.5,62.72384649247503,50.5,62.72384649247503,50.5,62.72384649247503
1758,53.0,65.95414079624348,53.0,65.95414079624348,53.0,65.95414079624348
1759,45.5,63.8557485073874,45.5,63.8557485073874,45.5,63.8557485073874
1760,38.5,58.153698744462886,38.5,58.153698744462886,38.5,58.153698744462886
1761,33.25,58.55367306510634,33.25,58.55367306510634,33.25,58.55367306510634
1762,49.0,68.83672927538359,49.0,68.83672927538359,49.0,68.83672927538359
1763,72.5,74.95007428671002,72.5,74.95007428671002,72.5,74.95007428671002
1764,64.75,79.41396819428267,64.75,79.41396819428267,64.75,79.41396819428267
1765,77.0,84.68620422425415,77.0,84.68620422425415,77.0,84.68620422425415
1766,88.25,87.01795583150674,88.25,87.01795583150674,88.25,87.01795583150674
1767,86.25,86.89350633271275,86.25,86.89350633271275,86.25,86.89350633271275
1768,86.25,87.91539798417051,86.25,87.91539798417051,86.25,87.91539798417051
1769,91.75,95.8893371057531,91.75,95.8893371057531,91.75,95.8893371057531
1770,111.25,99.4488921191889,111.25,99.4488921191889,111.25,99.4488921191889
1771,100.25,102.88460660142887,100.25,102.88460660142887,100.25,102.88460660142887
1772,111.0,114.89199491915588,111.0,114.89199491915588,111.0,114.89199491915588
1773,140.0,127.32957849170465,140.0,127.32957849170465,140.0,127.32957849170465
1774,147.0,138.59163449104432,147.0,138.59163449104432,147.0,138.59163449104432
1775,161.75,126.6773668571219,161.75,126.6773668571219,161.75,126.6773668571219
1776,111.25,102.9092441097976,111.25,102.9092441097976,111.25,102.9092441097976
1777,87.0,79.77986967726551,87.0,79.77986967726551,87.0,79.77986967726551
1778,64.0,65.61956079129104,64.0,65.61956079129104,64.0,65.61956079129104
1779,52.5,58.5850312279318,52.5,58.5850312279318,52.5,58.5850312279318
1780,40.5,53.63239313260636,40.5,53.63239313260636,40.5,53.63239313260636
1781,28.25,53.12852013536689,28.25,53.12852013536689,28.25,53.12852013536689
1782,33.25,56.73489962122949,33.25,56.73489962122949,33.25,56.73489962122949
1783,40.75,62.823328319744675,40.75,62.823328319744675,40.75,62.823328319744675
1784,50.75,69.07190815961555,50.75,69.07190815961555,50.75,69.07190815961555
1785,59.75,85.598973284298,59.75,85.598973284298,59.75,85.598973284298
1786,101.75,104.01809339948825,101.75,104.01809339948825,101.75,104.01809339948825
1787,119.75,118.34259609123508,119.75,118.34259609123508,119.75,118.34259609123508
1788,134.75,121.12424268826179,134.75,121.12424268826179,134.75,121.12424268826179
1789,127.75,123.46015435127525,127.75,123.46015435127525,127.75,123.46015435127525
1790,144.25,114.19116859414694,144.25,114.19116859414694,144.25,114.19116859414694
1791,111.25,101.10306822454763,111.25,101.10306822454763,111.25,101.10306822454763
1792,99.25,92.57434494712804,99.25,92.57434494712804,99.25,92.57434494712804
1793,94.5,88.84339857112724,94.5,88.84339857112724,94.5,88.84339857112724
1794,87.75,88.39089162394417,87.75,88.39089162394417,87.75,88.39089162394417
1795,85.0,85.21715060025495,85.0,85.21715060025495,85.0,85.21715060025495
1796,72.0,87.96780588240689,72.0,87.96780588240689,72.0,87.96780588240689
1797,88.75,103.66641828003338,88.75,103.66641828003338,88.75,103.66641828003338
1798,123.49999,120.7519360400598,123.49999,120.7519360400598,123.49999,120.7519360400598
1799,135.5,128.45310169942314,135.5,128.45310169942314,135.5,128.45310169942314
1800,134.0,109.99557260379504,134.0,109.99557260379504,134.0,109.99557260379504
1801,81.5,82.1348794445922,81.5,82.1348794445922,81.5,82.1348794445922
1802,58.5,63.65379871052945,58.5,63.65379871052945,58.5,63.65379871052945
1803,52.75,54.606499170006515,52.75,54.606499170006515,52.75,54.606499170006515
1804,39.5,53.29015334244339,39.5,53.29015334244339,39.5,53.29015334244339
1805,38.0,53.3789672313068,38.0,53.3789672313068,38.0,53.3789672313068
1806,31.75,54.963383530361256,31.75,54.963383530361256,31.75,54.963383530361256
1807,36.5,59.04266670946559,36.5,59.04266670946559,36.5,59.04266670946559
1808,46.0,63.21095453836771,46.0,63.21095453836771,46.0,63.21095453836771
1809,51.0,66.31123059145061,51.0,66.31123059145061,51.0,66.31123059145061
1810,56.0,74.45436732485304,56.0,74.45436732485304,56.0,74.45436732485304
1811,78.5,83.35847877326046,78.5,83.35847877326046,78.5,83.35847877326046
1812,87.0,100.13974751689793,87.0,100.13974751689793,87.0,100.13974751689793
1813,123.74999,108.53322862881407,123.74999,108.53322862881407,123.74999,108.53322862881407
1814,113.5,105.41185148160716,113.5,105.41185148160716,113.5,105.41185148160716
1815,103.5,100.05771297816338,103.5,100.05771297816338,103.5,100.05771297816338
1816,105.0,97.09988398433559,105.0,97.09988398433559,105.0,97.09988398433559
1817,104.0,94.82859625631666,104.0,94.82859625631666,104.0,94.82859625631666
1818,96.75,92.75644826985335,96.75,92.75644826985335,96.75,92.75644826985335
1819,92.0,101.840505975036,92.0,101.840505975036,92.0,101.840505975036
1820,120.5,112.0713890697653,120.5,112.0713890697653,120.5,112.0713890697653
1821,122.0,112.96643203683153,122.0,112.96643203683153,122.0,112.96643203683153
1822,109.25,126.3592656621147,109.25,126.3592656621147,109.25,126.3592656621147
1823,159.25,118.15978842044444,159.25,118.15978842044444,159.25,118.15978842044444
1824,98.0,99.69214165833615,98.0,99.69214165833615,98.0,99.69214165833615
1825,84.75,78.21359767785248,84.75,78.21359767785248,84.75,78.21359767785248
1826,58.0,60.903840439483844,58.0,60.903840439483844,58.0,60.903840439483844
1827,40.25,50.56038638260407,40.25,50.56038638260407,40.25,50.56038638260407
1828,29.25,45.764568449242,29.25,45.764568449242,29.25,45.764568449242
1829,22.25,46.73681823601163,22.25,46.73681823601163,22.25,46.73681823601163
1830,27.0,49.748265726313086,27.0,49.748265726313086,27.0,49.748265726313086
1831,29.25,52.236822821611014,29.25,52.236822821611014,29.25,52.236822821611014
1832,32.25,58.21441941726203,32.25,58.21441941726203,32.25,58.21441941726203
1833,49.5,69.92262122031971,49.5,69.92262122031971,49.5,69.92262122031971
1834,72.75,93.36339820427928,72.75,93.36339820427928,72.75,93.36339820427928
1835,119.5,102.99696479176794,119.5,102.99696479176794,119.5,102.99696479176794
1836,99.5,110.88776883076387,99.5,110.88776883076387,99.5,110.88776883076387
1837,128.75,116.49272861505727,128.75,116.49272861505727,128.75,116.49272861505727
1838,133.5,111.52292203563928,133.5,111.52292203563928,133.5,111.52292203563928
1839,112.25,102.11638297091812,112.25,102.11638297091812,112.25,102.11638297091812
1840,103.5,92.02727193521466,103.5,92.02727193521466,103.5,92.02727193521466
1841,89.75,86.06633023652522,89.75,86.06633023652522,89.75,86.06633023652522
1842,85.25,90.62507635022973,85.25,90.62507635022973,85.25,90.62507635022973
1843,100.5,101.74087740858607,100.5,101.74087740858607,100.5,101.74087740858607
1844,112.5,121.71023826774397,112.5,121.71023826774397,112.5,121.71023826774397
1845,147.5,130.49186652237313,147.5,130.49186652237313,147.5,130.49186652237313
1846,133.5,124.4053014114475,133.5,124.4053014114475,133.5,124.4053014114475
1847,118.75,92.89313581628255,118.75,92.89313581628255,118.75,92.89313581628255
1848,52.5,66.72997285325165,52.5,66.72997285325165,52.5,66.72997285325165
1849,51.25,54.95515879930666,51.25,54.95515879930666,51.25,54.95515879930666
1850,44.25,56.96935948347809,44.25,56.96935948347809,44.25,56.96935948347809
1851,49.75,64.34874079440924,49.75,64.34874079440924,49.75,64.34874079440924
1852,53.0,67.47496033456532,53.0,67.47496033456532,53.0,67.47496033456532
1853,47.0,66.3575781615415,47.0,66.3575781615415,47.0,66.3575781615415
1854,46.75,63.64193484780396,46.75,63.64193484780396,46.75,63.64193484780396
1855,47.0,63.46739592982199,47.0,63.46739592982199,47.0,63.46739592982199
1856,53.75,69.20362124783331,53.75,69.20362124783331,53.75,69.20362124783331
1857,69.0,76.58053734053578,69.0,76.58053734053578,69.0,76.58053734053578
1858,76.0,80.93401001494905,76.0,80.93401001494905,76.0,80.93401001494905
1859,77.25,98.80750983611068,77.25,98.80750983611068,77.25,98.80750983611068
1860,128.25,115.20544448214827,128.25,115.20544448214827,128.25,115.20544448214827
1861,132.0,119.82332648550492,132.0,119.82332648550492,132.0,119.82332648550492
1862,125.00001,117.44279143776883,125.00001,117.44279143776883,125.00001,117.44279143776883
1863,125.50001,108.08713418380917,125.50001,108.08713418380917,125.50001,108.08713418380917
1864,107.5,100.1754344855416,107.5,100.1754344855416,107.5,100.1754344855416
1865,104.25,99.37435595256656,104.25,99.37435595256656,104.25,99.37435595256656
1866,109.0,104.30664866054641,109.0,104.30664866054641,109.0,104.30664866054641
1867,114.25,113.14667177196732,114.25,113.14667177196732,114.25,113.14667177196732
